DataCode,RecType,RecDate,watershed,ppt,Comments
APT01,1,12/15/1984,004B,0,
APT01,1,12/15/1984,HQ,40,
APT01,1,12/16/1984,020B,0,
APT01,1,12/16/1984,002C,0,
APT01,1,12/16/1984,004B,0,
APT01,1,12/16/1984,HQ,2,
APT01,1,12/19/1984,020B,0,
APT01,1,12/19/1984,002C,0,
APT01,1,12/19/1984,004B,0,
APT01,1,12/19/1984,HQ,2.3,
APT01,1,12/20/1984,020B,0,
APT01,1,12/20/1984,002C,0,
APT01,1,12/20/1984,004B,0,
APT01,1,12/20/1984,HQ,0.5,
APT01,1,12/31/1984,020B,0,
APT01,1,12/31/1984,002C,0,
APT01,1,12/31/1984,004B,0,
APT01,1,12/31/1984,HQ,0.5,
APT01,1,1/1/1985,020B,.,
APT01,1,1/1/1985,002C,.,
APT01,1,1/1/1985,004B,.,
APT01,1,1/1/1985,HQ,2.5,
APT01,1,1/9/1985,020B,.,
APT01,1,1/9/1985,002C,.,
APT01,1,1/9/1985,004B,.,
APT01,1,1/9/1985,HQ,12.1,
APT01,1,1/19/1985,020B,.,
APT01,1,1/19/1985,002C,.,
APT01,1,1/19/1985,004B,.,
APT01,1,1/19/1985,HQ,1,
APT01,1,1/29/1985,020B,.,
APT01,1,1/29/1985,002C,.,
APT01,1,1/29/1985,004B,.,
APT01,1,1/29/1985,HQ,2.7,
APT01,1,1/30/1985,020B,.,
APT01,1,1/30/1985,002C,.,
APT01,1,1/30/1985,004B,.,
APT01,1,1/30/1985,HQ,1.8,
APT01,1,2/4/1985,020B,.,
APT01,1,2/4/1985,002C,.,
APT01,1,2/4/1985,004B,.,
APT01,1,2/4/1985,HQ,2.2,
APT01,1,2/10/1985,020B,.,
APT01,1,2/10/1985,002C,.,
APT01,1,2/10/1985,004B,.,
APT01,1,2/10/1985,HQ,1.8,
APT01,1,2/20/1985,020B,.,
APT01,1,2/20/1985,002C,.,
APT01,1,2/20/1985,004B,.,
APT01,1,2/20/1985,HQ,3,
APT01,1,2/21/1985,020B,.,
APT01,1,2/21/1985,002C,.,
APT01,1,2/21/1985,004B,.,
APT01,1,2/21/1985,HQ,6.7,
APT01,1,2/22/1985,020B,.,
APT01,1,2/22/1985,002C,.,
APT01,1,2/22/1985,004B,.,
APT01,1,2/22/1985,HQ,17,
APT01,1,2/23/1985,020B,.,
APT01,1,2/23/1985,002C,.,
APT01,1,2/23/1985,004B,.,
APT01,1,2/23/1985,HQ,11.6,
APT01,1,2/28/1985,020B,.,
APT01,1,2/28/1985,002C,.,
APT01,1,2/28/1985,004B,.,
APT01,1,2/28/1985,HQ,3,
APT01,1,3/3/1985,020B,.,
APT01,1,3/3/1985,002C,.,
APT01,1,3/3/1985,004B,.,
APT01,1,3/3/1985,HQ,1.3,
APT01,1,3/10/1985,020B,.,
APT01,1,3/10/1985,002C,.,
APT01,1,3/10/1985,004B,.,
APT01,1,3/10/1985,HQ,4.2,
APT01,1,3/12/1985,020B,.,
APT01,1,3/12/1985,002C,.,
APT01,1,3/12/1985,004B,.,
APT01,1,3/12/1985,HQ,2,
APT01,1,3/13/1985,020B,.,
APT01,1,3/13/1985,002C,.,
APT01,1,3/13/1985,004B,.,
APT01,1,3/13/1985,HQ,0.2,
APT01,1,3/19/1985,020B,.,
APT01,1,3/19/1985,002C,.,
APT01,1,3/19/1985,004B,.,
APT01,1,3/19/1985,HQ,10.9,
APT01,1,3/22/1985,020B,.,
APT01,1,3/22/1985,002C,.,
APT01,1,3/22/1985,004B,.,
APT01,1,3/22/1985,HQ,1.8,
APT01,1,3/23/1985,020B,.,
APT01,1,3/23/1985,002C,.,
APT01,1,3/23/1985,004B,.,
APT01,1,3/23/1985,HQ,1.3,
APT01,1,3/29/1985,020B,.,
APT01,1,3/29/1985,002C,.,
APT01,1,3/29/1985,004B,.,
APT01,1,3/29/1985,HQ,0.5,
APT01,1,3/30/1985,020B,.,
APT01,1,3/30/1985,002C,.,
APT01,1,3/30/1985,004B,.,
APT01,1,3/30/1985,HQ,9.5,
APT01,1,3/31/1985,020B,.,
APT01,1,3/31/1985,002C,.,
APT01,1,3/31/1985,004B,.,
APT01,1,3/31/1985,HQ,4.5,
APT01,1,4/4/1985,020B,7,
APT01,1,4/4/1985,002C,7.2,
APT01,1,4/4/1985,004B,6.5,
APT01,1,4/4/1985,HQ,5,
APT01,1,4/5/1985,020B,0,
APT01,1,4/5/1985,002C,0,
APT01,1,4/5/1985,004B,0,
APT01,1,4/5/1985,HQ,1.5,
APT01,1,4/6/1985,020B,0.9,
APT01,1,4/6/1985,002C,0.4,
APT01,1,4/6/1985,004B,0.8,
APT01,1,4/6/1985,HQ,0.8,
APT01,1,4/9/1985,020B,1.1,
APT01,1,4/9/1985,002C,0.5,
APT01,1,4/9/1985,004B,0,
APT01,1,4/9/1985,HQ,1.6,
APT01,1,4/10/1985,020B,3.3,
APT01,1,4/10/1985,002C,4.5,
APT01,1,4/10/1985,004B,4.9,
APT01,1,4/10/1985,HQ,4,
APT01,1,4/12/1985,020B,16,
APT01,1,4/12/1985,002C,18.2,
APT01,1,4/12/1985,004B,17.1,
APT01,1,4/12/1985,HQ,14.5,
APT01,1,4/13/1985,020B,0,
APT01,1,4/13/1985,002C,0.7,
APT01,1,4/13/1985,004B,0.3,
APT01,1,4/13/1985,HQ,0,
APT01,1,4/22/1985,020B,0.8,
APT01,1,4/22/1985,002C,0.7,
APT01,1,4/22/1985,004B,0.5,
APT01,1,4/22/1985,HQ,0.2,
APT01,1,4/23/1985,020B,3.7,
APT01,1,4/23/1985,002C,3.3,
APT01,1,4/23/1985,004B,3.8,
APT01,1,4/23/1985,HQ,4.7,
APT01,1,4/25/1985,020B,8.7,
APT01,1,4/25/1985,002C,8.6,
APT01,1,4/25/1985,004B,10.2,
APT01,1,4/25/1985,HQ,10.8,
APT01,1,4/26/1985,020B,35.5,
APT01,1,4/26/1985,002C,37.7,
APT01,1,4/26/1985,004B,57.1,
APT01,1,4/26/1985,HQ,49.4,
APT01,1,4/27/1985,020B,15.2,
APT01,1,4/27/1985,002C,8.8,
APT01,1,4/27/1985,004B,11.2,
APT01,1,4/27/1985,HQ,23.8,
APT01,1,4/29/1985,020B,1.9,
APT01,1,4/29/1985,002C,2,
APT01,1,4/29/1985,004B,1.5,
APT01,1,4/29/1985,HQ,1.6,
APT01,1,4/30/1985,020B,10.2,
APT01,1,4/30/1985,002C,10,
APT01,1,4/30/1985,004B,11.4,
APT01,1,4/30/1985,HQ,12.1,
APT01,1,5/1/1985,020B,4,
APT01,1,5/1/1985,002C,3.9,
APT01,1,5/1/1985,004B,3,
APT01,1,5/1/1985,HQ,1.2,
APT01,1,5/5/1985,020B,0.1,
APT01,1,5/5/1985,002C,0.1,
APT01,1,5/5/1985,004B,0.1,
APT01,1,5/5/1985,HQ,0.2,
APT01,1,5/10/1985,020B,0.8,
APT01,1,5/10/1985,002C,0.3,
APT01,1,5/10/1985,004B,0.3,
APT01,1,5/10/1985,HQ,0.5,
APT01,1,5/13/1985,020B,11.6,
APT01,1,5/13/1985,002C,12.5,
APT01,1,5/13/1985,004B,12,
APT01,1,5/13/1985,HQ,14.3,
APT01,1,5/20/1985,020B,0.8,
APT01,1,5/20/1985,002C,4.3,
APT01,1,5/20/1985,004B,8.2,
APT01,1,5/20/1985,HQ,2.9,
APT01,1,5/27/1985,020B,8.4,
APT01,1,5/27/1985,002C,8.3,
APT01,1,5/27/1985,004B,10.6,
APT01,1,5/27/1985,HQ,12,
APT01,1,5/28/1985,020B,0.8,
APT01,1,5/28/1985,002C,0.6,
APT01,1,5/28/1985,004B,0.6,
APT01,1,5/28/1985,HQ,1,
APT01,1,5/29/1985,020B,14.2,
APT01,1,5/29/1985,002C,14.3,
APT01,1,5/29/1985,004B,18,
APT01,1,5/29/1985,HQ,13.4,
APT01,1,6/1/1985,020B,0,
APT01,1,6/1/1985,002C,0.8,
APT01,1,6/1/1985,004B,1,
APT01,1,6/1/1985,HQ,0.6,
APT01,1,6/3/1985,020B,34.8,
APT01,1,6/3/1985,002C,36.6,
APT01,1,6/3/1985,004B,36.3,
APT01,1,6/3/1985,HQ,35.2,
APT01,1,6/4/1985,020B,16.1,
APT01,1,6/4/1985,002C,16.2,
APT01,1,6/4/1985,004B,16.9,
APT01,1,6/4/1985,HQ,18.5,
APT01,1,6/5/1985,020B,0,
APT01,1,6/5/1985,002C,1,
APT01,1,6/5/1985,004B,0.7,
APT01,1,6/5/1985,HQ,0,
APT01,1,6/9/1985,020B,3.5,
APT01,1,6/9/1985,002C,3.9,
APT01,1,6/9/1985,004B,2.8,
APT01,1,6/9/1985,HQ,2.5,
APT01,1,6/10/1985,020B,4.1,
APT01,1,6/10/1985,002C,6.8,
APT01,1,6/10/1985,004B,3.9,
APT01,1,6/10/1985,HQ,1.8,
APT01,1,6/11/1985,020B,2.7,
APT01,1,6/11/1985,002C,2.2,
APT01,1,6/11/1985,004B,2.9,
APT01,1,6/11/1985,HQ,2.2,
APT01,1,6/14/1985,020B,32.5,
APT01,1,6/14/1985,002C,26,
APT01,1,6/14/1985,004B,28.6,
APT01,1,6/14/1985,HQ,26.4,
APT01,1,6/16/1985,020B,18.3,
APT01,1,6/16/1985,002C,22.7,
APT01,1,6/16/1985,004B,22.5,
APT01,1,6/16/1985,HQ,22.7,
APT01,1,6/17/1985,020B,0.4,
APT01,1,6/17/1985,002C,0,
APT01,1,6/17/1985,004B,0,
APT01,1,6/17/1985,HQ,0,
APT01,1,6/18/1985,020B,0.2,
APT01,1,6/18/1985,002C,1.1,
APT01,1,6/18/1985,004B,1.4,
APT01,1,6/18/1985,HQ,3.4,
APT01,1,6/21/1985,020B,59.3,
APT01,1,6/21/1985,002C,63.8,
APT01,1,6/21/1985,004B,57.5,
APT01,1,6/21/1985,HQ,48.8,
APT01,1,6/23/1985,020B,1,
APT01,1,6/23/1985,002C,2,
APT01,1,6/23/1985,004B,0.9,
APT01,1,6/23/1985,HQ,2.6,
APT01,1,6/26/1985,020B,14.7,
APT01,1,6/26/1985,002C,16.5,
APT01,1,6/26/1985,004B,15.7,
APT01,1,6/26/1985,HQ,11.9,
APT01,1,7/14/1985,020B,0.6,
APT01,1,7/14/1985,002C,1.5,
APT01,1,7/14/1985,004B,1.1,
APT01,1,7/14/1985,HQ,0.9,
APT01,1,7/19/1985,020B,5.9,
APT01,1,7/19/1985,002C,5.5,
APT01,1,7/19/1985,004B,0.9,
APT01,1,7/19/1985,HQ,0,
APT01,1,7/20/1985,020B,14.4,
APT01,1,7/20/1985,002C,13.3,
APT01,1,7/20/1985,004B,22.6,
APT01,1,7/20/1985,HQ,6.9,
APT01,1,7/21/1985,020B,1.9,
APT01,1,7/21/1985,002C,1.1,
APT01,1,7/21/1985,004B,1.5,
APT01,1,7/21/1985,HQ,6.3,
APT01,1,7/24/1985,020B,11.7,
APT01,1,7/24/1985,002C,11.9,
APT01,1,7/24/1985,004B,18,
APT01,1,7/24/1985,HQ,42.3,
APT01,1,7/30/1985,020B,0,
APT01,1,7/30/1985,002C,0,
APT01,1,7/30/1985,004B,0,
APT01,1,7/30/1985,HQ,0.3,
APT01,1,7/31/1985,020B,12.8,
APT01,1,7/31/1985,002C,13,
APT01,1,7/31/1985,004B,15.4,
APT01,1,7/31/1985,HQ,10.1,
APT01,1,8/3/1985,020B,50.8,
APT01,1,8/3/1985,002C,47.2,
APT01,1,8/3/1985,004B,48.1,
APT01,1,8/3/1985,HQ,44.3,
APT01,1,8/4/1985,020B,0.5,
APT01,1,8/4/1985,002C,1,
APT01,1,8/4/1985,004B,0.2,
APT01,1,8/4/1985,HQ,0,
APT01,1,8/6/1985,020B,12.4,
APT01,1,8/6/1985,002C,14,
APT01,1,8/6/1985,004B,14.4,
APT01,1,8/6/1985,HQ,11.4,
APT01,1,8/9/1985,020B,5.8,
APT01,1,8/9/1985,002C,8.6,
APT01,1,8/9/1985,004B,8.4,
APT01,1,8/9/1985,HQ,7,
APT01,1,8/10/1985,020B,14,
APT01,1,8/10/1985,002C,11.9,
APT01,1,8/10/1985,004B,13,
APT01,1,8/10/1985,HQ,11.9,
APT01,1,8/12/1985,020B,0,
APT01,1,8/12/1985,002C,0,
APT01,1,8/12/1985,004B,0,
APT01,1,8/12/1985,HQ,1,
APT01,1,8/13/1985,020B,0.8,
APT01,1,8/13/1985,002C,0.8,
APT01,1,8/13/1985,004B,1.2,
APT01,1,8/13/1985,HQ,0.9,
APT01,1,8/14/1985,020B,5.7,
APT01,1,8/14/1985,002C,5.7,
APT01,1,8/14/1985,004B,5.1,
APT01,1,8/14/1985,HQ,5.7,
APT01,1,8/17/1985,020B,0,
APT01,1,8/17/1985,002C,0,
APT01,1,8/17/1985,004B,0.6,
APT01,1,8/17/1985,HQ,0.9,
APT01,1,8/19/1985,020B,26.7,
APT01,1,8/19/1985,002C,25.5,
APT01,1,8/19/1985,004B,28,
APT01,1,8/19/1985,HQ,29.6,
APT01,1,8/22/1985,020B,17,
APT01,1,8/22/1985,002C,19.5,
APT01,1,8/22/1985,004B,18.5,
APT01,1,8/22/1985,HQ,15,
APT01,1,9/10/1985,020B,3,
APT01,1,9/10/1985,002C,3,
APT01,1,9/10/1985,004B,4,
APT01,1,9/10/1985,HQ,7,
APT01,1,9/12/1985,020B,18.5,
APT01,1,9/12/1985,002C,18,
APT01,1,9/12/1985,004B,19.5,
APT01,1,9/12/1985,HQ,19.5,
APT01,1,9/13/1985,020B,3,
APT01,1,9/13/1985,002C,2,
APT01,1,9/13/1985,004B,2.5,
APT01,1,9/13/1985,HQ,3.5,
APT01,1,9/20/1985,020B,57,
APT01,1,9/20/1985,002C,52.5,
APT01,1,9/20/1985,004B,62,
APT01,1,9/20/1985,HQ,54,
APT01,1,9/21/1985,020B,12,
APT01,1,9/21/1985,002C,11,
APT01,1,9/21/1985,004B,5,
APT01,1,9/21/1985,HQ,3,
APT01,1,9/22/1985,020B,31.5,
APT01,1,9/22/1985,002C,35,
APT01,1,9/22/1985,004B,24.5,
APT01,1,9/22/1985,HQ,14,
APT01,1,9/23/1985,020B,1,
APT01,1,9/23/1985,002C,1,
APT01,1,9/23/1985,004B,1,
APT01,1,9/23/1985,HQ,1,
APT01,1,9/24/1985,020B,0,
APT01,1,9/24/1985,002C,0,
APT01,1,9/24/1985,004B,0,
APT01,1,9/24/1985,HQ,0.5,
APT01,1,9/25/1985,020B,0,
APT01,1,9/25/1985,002C,0.5,
APT01,1,9/25/1985,004B,0.5,
APT01,1,9/25/1985,HQ,0.5,
APT01,1,9/28/1985,020B,18,
APT01,1,9/28/1985,002C,16.5,
APT01,1,9/28/1985,004B,21.5,
APT01,1,9/28/1985,HQ,20,
APT01,1,9/29/1985,020B,23,
APT01,1,9/29/1985,002C,22.5,
APT01,1,9/29/1985,004B,23.5,
APT01,1,9/29/1985,HQ,23,
APT01,1,10/3/1985,020B,1.5,
APT01,1,10/3/1985,002C,1.5,
APT01,1,10/3/1985,004B,2,
APT01,1,10/3/1985,HQ,0,
APT01,1,10/4/1985,020B,2.5,
APT01,1,10/4/1985,002C,2,
APT01,1,10/4/1985,004B,1.5,
APT01,1,10/4/1985,HQ,3,
APT01,1,10/8/1985,020B,4.5,
APT01,1,10/8/1985,002C,4.5,
APT01,1,10/8/1985,004B,4,
APT01,1,10/8/1985,HQ,2.5,
APT01,1,10/9/1985,020B,74.5,
APT01,1,10/9/1985,002C,72.5,
APT01,1,10/9/1985,004B,70,
APT01,1,10/9/1985,HQ,57.5,
APT01,1,10/10/1985,020B,16,
APT01,1,10/10/1985,002C,14.5,
APT01,1,10/10/1985,004B,15.5,
APT01,1,10/10/1985,HQ,14.5,
APT01,1,10/11/1985,020B,1,
APT01,1,10/11/1985,002C,1,
APT01,1,10/11/1985,004B,2.5,
APT01,1,10/11/1985,HQ,2.5,
APT01,1,10/12/1985,020B,0.5,
APT01,1,10/12/1985,002C,1,
APT01,1,10/12/1985,004B,0.5,
APT01,1,10/12/1985,HQ,0.5,
APT01,1,10/18/1985,020B,8,
APT01,1,10/18/1985,002C,7,
APT01,1,10/18/1985,004B,7,
APT01,1,10/18/1985,HQ,5,
APT01,1,10/19/1985,020B,0,
APT01,1,10/19/1985,002C,0,
APT01,1,10/19/1985,004B,0.5,
APT01,1,10/19/1985,HQ,1,
APT01,1,10/27/1985,020B,0.5,
APT01,1,10/27/1985,002C,0,
APT01,1,10/27/1985,004B,0.5,
APT01,1,10/27/1985,HQ,0,
APT01,1,11/6/1985,020B,.,
APT01,1,11/6/1985,002C,.,
APT01,1,11/6/1985,004B,.,
APT01,1,11/6/1985,HQ,2,
APT01,1,11/12/1985,020B,.,
APT01,1,11/12/1985,002C,.,
APT01,1,11/12/1985,004B,.,
APT01,1,11/12/1985,HQ,6.5,
APT01,1,11/13/1985,020B,.,
APT01,1,11/13/1985,002C,.,
APT01,1,11/13/1985,004B,.,
APT01,1,11/13/1985,HQ,1,
APT01,1,11/14/1985,020B,.,
APT01,1,11/14/1985,002C,.,
APT01,1,11/14/1985,004B,.,
APT01,1,11/14/1985,HQ,13,
APT01,1,11/15/1985,020B,.,
APT01,1,11/15/1985,002C,.,
APT01,1,11/15/1985,004B,.,
APT01,1,11/15/1985,HQ,2,
APT01,1,11/18/1985,020B,.,
APT01,1,11/18/1985,002C,.,
APT01,1,11/18/1985,004B,.,
APT01,1,11/18/1985,HQ,0.5,
APT01,1,11/26/1985,020B,.,
APT01,1,11/26/1985,002C,.,
APT01,1,11/26/1985,004B,.,
APT01,1,11/26/1985,HQ,0.5,
APT01,1,11/29/1985,020B,.,
APT01,1,11/29/1985,002C,.,
APT01,1,11/29/1985,004B,.,
APT01,1,11/29/1985,HQ,1,
APT01,1,11/30/1985,020B,.,
APT01,1,11/30/1985,002C,.,
APT01,1,11/30/1985,004B,.,
APT01,1,11/30/1985,HQ,0.5,
APT01,1,12/1/1985,020B,.,
APT01,1,12/1/1985,002C,.,
APT01,1,12/1/1985,004B,.,
APT01,1,12/1/1985,HQ,0.5,
APT01,1,12/7/1985,020B,.,
APT01,1,12/7/1985,002C,.,
APT01,1,12/7/1985,004B,.,
APT01,1,12/7/1985,HQ,2.5,
APT01,1,12/9/1985,020B,.,
APT01,1,12/9/1985,002C,.,
APT01,1,12/9/1985,004B,.,
APT01,1,12/9/1985,HQ,1,
APT01,1,12/10/1985,020B,.,
APT01,1,12/10/1985,002C,.,
APT01,1,12/10/1985,004B,.,
APT01,1,12/10/1985,HQ,6,
APT01,1,12/17/1985,020B,.,
APT01,1,12/17/1985,002C,.,
APT01,1,12/17/1985,004B,.,
APT01,1,12/17/1985,HQ,2.5,
APT01,1,12/19/1985,020B,.,
APT01,1,12/19/1985,002C,.,
APT01,1,12/19/1985,004B,.,
APT01,1,12/19/1985,HQ,0.5,
APT01,1,2/2/1986,020B,.,
APT01,1,2/2/1986,002C,.,
APT01,1,2/2/1986,004B,.,
APT01,1,2/2/1986,HQ,5.5,
APT01,1,2/3/1986,020B,.,
APT01,1,2/3/1986,002C,.,
APT01,1,2/3/1986,004B,.,
APT01,1,2/3/1986,HQ,14.5,
APT01,1,2/4/1986,020B,.,
APT01,1,2/4/1986,002C,.,
APT01,1,2/4/1986,004B,.,
APT01,1,2/4/1986,HQ,10.5,
APT01,1,2/6/1986,020B,.,
APT01,1,2/6/1986,002C,.,
APT01,1,2/6/1986,004B,.,
APT01,1,2/6/1986,HQ,0.5,
APT01,1,2/13/1986,020B,.,
APT01,1,2/13/1986,002C,.,
APT01,1,2/13/1986,004B,.,
APT01,1,2/13/1986,HQ,1,
APT01,1,2/14/1986,020B,.,
APT01,1,2/14/1986,002C,.,
APT01,1,2/14/1986,004B,.,
APT01,1,2/14/1986,HQ,1,
APT01,1,2/20/1986,020B,.,
APT01,1,2/20/1986,002C,.,
APT01,1,2/20/1986,004B,.,
APT01,1,2/20/1986,HQ,1,
APT01,1,3/9/1986,020B,.,
APT01,1,3/9/1986,002C,.,
APT01,1,3/9/1986,004B,.,
APT01,1,3/9/1986,HQ,6,
APT01,1,3/10/1986,020B,.,
APT01,1,3/10/1986,002C,.,
APT01,1,3/10/1986,004B,.,
APT01,1,3/10/1986,HQ,8.5,
APT01,1,3/11/1986,020B,.,
APT01,1,3/11/1986,002C,.,
APT01,1,3/11/1986,004B,.,
APT01,1,3/11/1986,HQ,4,
APT01,1,3/12/1986,020B,.,
APT01,1,3/12/1986,002C,.,
APT01,1,3/12/1986,004B,.,
APT01,1,3/12/1986,HQ,9,
APT01,1,3/16/1986,020B,.,
APT01,1,3/16/1986,002C,.,
APT01,1,3/16/1986,004B,.,
APT01,1,3/16/1986,HQ,1,
APT01,1,3/17/1986,020B,.,
APT01,1,3/17/1986,002C,.,
APT01,1,3/17/1986,004B,.,
APT01,1,3/17/1986,HQ,2,
APT01,1,3/18/1986,020B,.,
APT01,1,3/18/1986,002C,.,
APT01,1,3/18/1986,004B,.,
APT01,1,3/18/1986,HQ,4.5,
APT01,1,3/25/1986,020B,.,
APT01,1,3/25/1986,002C,.,
APT01,1,3/25/1986,004B,.,
APT01,1,3/25/1986,HQ,5,
APT01,1,3/31/1986,020B,12.5,
APT01,1,3/31/1986,002C,12.5,
APT01,1,3/31/1986,004B,15,
APT01,1,3/31/1986,HQ,17.5,
APT01,1,4/1/1986,020B,2,
APT01,1,4/1/1986,002C,1.5,
APT01,1,4/1/1986,004B,1.5,
APT01,1,4/1/1986,HQ,2.5,
APT01,1,4/2/1986,020B,3,
APT01,1,4/2/1986,002C,3.5,
APT01,1,4/2/1986,004B,2.5,
APT01,1,4/2/1986,HQ,2.5,
APT01,1,4/2/1986,K01B,4,
APT01,1,4/2/1986,N01B,4,
APT01,1,4/2/1986,N02B,2,
APT01,1,4/2/1986,N4DF,3.5,
APT01,1,4/2/1986,N4DU,1.5,
APT01,1,4/2/1986,R01A,0.5,
APT01,1,4/3/1986,020B,9.5,
APT01,1,4/3/1986,002C,10.5,
APT01,1,4/3/1986,004B,10,
APT01,1,4/3/1986,HQ,11,
APT01,1,4/3/1986,K01B,10,
APT01,1,4/3/1986,N01B,8.5,
APT01,1,4/3/1986,N02B,10.5,
APT01,1,4/3/1986,N4DF,11,
APT01,1,4/3/1986,N4DU,9.5,
APT01,1,4/3/1986,R01A,11,
APT01,1,4/6/1986,020B,1,
APT01,1,4/6/1986,002C,1,
APT01,1,4/6/1986,004B,1,
APT01,1,4/6/1986,HQ,0.5,
APT01,1,4/6/1986,K01B,1.5,
APT01,1,4/6/1986,N01B,1,
APT01,1,4/6/1986,N02B,1,
APT01,1,4/6/1986,N4DF,1.5,
APT01,1,4/6/1986,N4DU,1,
APT01,1,4/6/1986,R01A,0.5,
APT01,1,4/7/1986,020B,0,
APT01,1,4/7/1986,002C,1.5,
APT01,1,4/7/1986,004B,1.5,
APT01,1,4/7/1986,HQ,2,
APT01,1,4/7/1986,K01B,1,
APT01,1,4/7/1986,N01B,1.5,
APT01,1,4/7/1986,N02B,1.5,
APT01,1,4/7/1986,N4DF,1.5,
APT01,1,4/7/1986,N4DU,1,
APT01,1,4/7/1986,R01A,0.5,
APT01,1,4/13/1986,020B,4,
APT01,1,4/13/1986,002C,4,
APT01,1,4/13/1986,004B,4.5,
APT01,1,4/13/1986,HQ,11.5,
APT01,1,4/13/1986,K01B,4.5,
APT01,1,4/13/1986,N01B,3.5,
APT01,1,4/13/1986,N02B,7.5,
APT01,1,4/13/1986,N4DF,5.5,
APT01,1,4/13/1986,N4DU,4,
APT01,1,4/13/1986,R01A,5,
APT01,1,4/17/1986,020B,0,
APT01,1,4/17/1986,002C,0.5,
APT01,1,4/17/1986,004B,0,
APT01,1,4/17/1986,HQ,6,
APT01,1,4/17/1986,K01B,0,
APT01,1,4/17/1986,N01B,0,
APT01,1,4/17/1986,N02B,0,
APT01,1,4/17/1986,N4DF,0,
APT01,1,4/17/1986,N4DU,0,
APT01,1,4/17/1986,R01A,0,
APT01,1,4/18/1986,020B,16.5,
APT01,1,4/18/1986,002C,16.5,
APT01,1,4/18/1986,004B,13.5,
APT01,1,4/18/1986,HQ,2,
APT01,1,4/18/1986,K01B,17,
APT01,1,4/18/1986,N01B,17.5,
APT01,1,4/18/1986,N02B,12,
APT01,1,4/18/1986,N4DF,13,
APT01,1,4/18/1986,N4DU,13.5,
APT01,1,4/18/1986,R01A,9,
APT01,1,4/20/1986,020B,0.5,
APT01,1,4/20/1986,002C,0,
APT01,1,4/20/1986,004B,0.5,
APT01,1,4/20/1986,HQ,0,
APT01,1,4/20/1986,K01B,0.5,
APT01,1,4/20/1986,N01B,0.5,
APT01,1,4/20/1986,N02B,0.5,
APT01,1,4/20/1986,N4DF,0,
APT01,1,4/20/1986,N4DU,0.5,
APT01,1,4/20/1986,R01A,0,
APT01,1,4/25/1986,020B,0,
APT01,1,4/25/1986,002C,0,
APT01,1,4/25/1986,004B,0,
APT01,1,4/25/1986,HQ,1,
APT01,1,4/25/1986,K01B,0,
APT01,1,4/25/1986,N01B,0,
APT01,1,4/25/1986,N02B,0,
APT01,1,4/25/1986,N4DF,0,
APT01,1,4/25/1986,N4DU,0,
APT01,1,4/25/1986,R01A,0,
APT01,1,4/26/1986,020B,1.5,
APT01,1,4/26/1986,002C,1.5,
APT01,1,4/26/1986,004B,1,
APT01,1,4/26/1986,HQ,1,
APT01,1,4/26/1986,K01B,1.5,
APT01,1,4/26/1986,N01B,1,
APT01,1,4/26/1986,N02B,1,
APT01,1,4/26/1986,N4DF,0.5,
APT01,1,4/26/1986,N4DU,1,
APT01,1,4/26/1986,R01A,0.5,
APT01,1,4/27/1986,020B,17.5,
APT01,1,4/27/1986,002C,18.5,
APT01,1,4/27/1986,004B,16,
APT01,1,4/27/1986,HQ,15,
APT01,1,4/27/1986,K01B,17.5,
APT01,1,4/27/1986,N01B,17.5,
APT01,1,4/27/1986,N02B,17.5,
APT01,1,4/27/1986,N4DF,17,
APT01,1,4/27/1986,N4DU,16,
APT01,1,4/27/1986,R01A,15,
APT01,1,5/2/1986,020B,0.5,
APT01,1,5/2/1986,002C,0.5,
APT01,1,5/2/1986,004B,0.5,
APT01,1,5/2/1986,HQ,0.5,
APT01,1,5/2/1986,K01B,0,
APT01,1,5/2/1986,N01B,0.5,
APT01,1,5/2/1986,N02B,0,
APT01,1,5/2/1986,N4DF,1,
APT01,1,5/2/1986,N4DU,0.5,
APT01,1,5/2/1986,R01A,0,
APT01,1,5/3/1986,020B,4,
APT01,1,5/3/1986,002C,4.5,
APT01,1,5/3/1986,004B,5.5,
APT01,1,5/3/1986,HQ,3,
APT01,1,5/3/1986,K01B,6,
APT01,1,5/3/1986,N01B,5.5,
APT01,1,5/3/1986,N02B,6,
APT01,1,5/3/1986,N4DF,6,
APT01,1,5/3/1986,N4DU,5,
APT01,1,5/3/1986,R01A,4,
APT01,1,5/6/1986,020B,50,
APT01,1,5/6/1986,002C,52,
APT01,1,5/6/1986,004B,55,
APT01,1,5/6/1986,HQ,31,
APT01,1,5/6/1986,K01B,42.5,
APT01,1,5/6/1986,N01B,43.5,
APT01,1,5/6/1986,N02B,50.5,
APT01,1,5/6/1986,N4DF,48,
APT01,1,5/6/1986,N4DU,45,
APT01,1,5/6/1986,R01A,61.5,
APT01,1,5/7/1986,020B,0,
APT01,1,5/7/1986,002C,0,
APT01,1,5/7/1986,004B,0,
APT01,1,5/7/1986,HQ,4,
APT01,1,5/7/1986,K01B,0,
APT01,1,5/7/1986,N01B,0,
APT01,1,5/7/1986,N02B,0,
APT01,1,5/7/1986,N4DF,0,
APT01,1,5/7/1986,N4DU,7,
APT01,1,5/7/1986,R01A,0,
APT01,1,5/8/1986,020B,27,
APT01,1,5/8/1986,002C,30.5,
APT01,1,5/8/1986,004B,28,
APT01,1,5/8/1986,HQ,29,
APT01,1,5/8/1986,K01B,31,
