DATACODE,RECTYPE,Recyear,Recmonth,Recday,Watershed_name,Soil_type,Repsite,Spp_code,Species,Genus,Spp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Total,COMMENTS,Family,Suborder
CGR02,2,2002,7,23,4B,fl,a,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,a,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,1,1,NA,NA,NA,NA,1,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,a,35,Arphia conspersa,Arphia,conspersa,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,4,Hypochlora alba,Hypochlora,alba,2,2,3,NA,2,1,NA,NA,NA,NA,10,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,1,NA,NA,1,1,1,1,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,1,NA,NA,NA,NA,2,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,15,9,14,7,16,12,6,1,4,NA,84,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,22,Mermiria picta,Mermiria,picta,NA,1,NA,1,1,1,1,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,NA,1,NA,1,NA,NA,1,2,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,1,3,4,2,2,1,NA,2,1,6,22,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,31,Chortophaga viridifasciata,Chortophaga,viridifasciata,1,1,NA,NA,1,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,1,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,1,4,NA,2,1,2,1,NA,3,2,16,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,17,Melanoplus confusus,Melanoplus,confusus,2,12,4,3,2,NA,NA,NA,NA,NA,23,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,24,Opeia obscura,Opeia,obscura,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,19,Eritettix simplex,Eritettix,simplex,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N1B,fl,b,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,3,1,1,2,5,4,5,5,6,34,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,1,NA,NA,1,NA,1,1,3,NA,1,8,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,3,5,2,7,8,1,7,7,6,3,49,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,21,Orphulella speciosa,Orphulella,speciosa,4,2,7,4,3,7,12,19,13,10,81,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,23,Mermiria bivittata,Mermiria,bivittata,2,1,NA,NA,1,NA,NA,NA,1,1,6,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,33,Arphia xanthoptera,Arphia,xanthoptera,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,1,1,1,NA,2,NA,1,NA,2,8,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,35,Arphia conspersa,Arphia,conspersa,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,1,NA,NA,1,1,NA,1,NA,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,34,Arphia simplex,Arphia,simplex,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,NA,NA,1,NA,NA,2,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,NA,NA,NA,3,2,2,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,a,17,Melanoplus confusus,Melanoplus,confusus,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,1,1,NA,1,NA,2,NA,5,NA,2,12,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,2,1,4,2,2,13,6,9,8,2,49,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,21,Orphulella speciosa,Orphulella,speciosa,3,3,1,5,9,11,7,15,13,6,73,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,2,NA,NA,NA,1,1,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,17,Melanoplus confusus,Melanoplus,confusus,NA,2,1,6,2,7,11,11,27,13,80,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,22,Mermiria picta,Mermiria,picta,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,NA,NA,2,1,NA,2,1,1,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,2,NA,NA,NA,NA,NA,2,3,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,35,Arphia conspersa,Arphia,conspersa,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,37,Hippiscus ocelote,Hippiscus,ocelote,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,7,Hesperotettix viridis,Hesperotettix,viridis,NA,NA,NA,NA,NA,2,1,NA,1,1,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,NA,NA,NA,NA,2,3,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,1,1,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4A,fl,b,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,NA,NA,NA,NA,NA,2,1,3,6,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,4,Hypochlora alba,Hypochlora,alba,1,1,NA,1,3,NA,NA,1,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,NA,2,NA,3,3,1,4,NA,1,15,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,1,NA,NA,2,1,NA,NA,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,3,2,1,2,NA,1,NA,NA,NA,1,10,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,1,NA,2,NA,1,1,1,NA,NA,1,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,13,Melanoplus packardii,Melanoplus,packardii,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,17,Melanoplus confusus,Melanoplus,confusus,4,4,10,NA,4,1,NA,NA,2,2,27,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,21,Orphulella speciosa,Orphulella,speciosa,8,16,8,5,12,2,1,2,3,6,63,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,NA,5,6,6,2,2,2,5,NA,1,29,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,22,Mermiria picta,Mermiria,picta,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,37,Hippiscus ocelote,Hippiscus,ocelote,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,a,39,Pardalophora haldemani,Pardalophora,haldemani,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,3,NA,NA,1,6,1,3,1,NA,4,19,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,2,2,2,1,3,1,1,NA,6,19,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,1,NA,NA,1,NA,1,3,NA,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,2,4,2,1,3,NA,4,NA,NA,2,18,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,6,6,5,7,2,15,4,4,1,11,61,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,21,Orphulella speciosa,Orphulella,speciosa,2,4,3,2,2,6,3,10,7,9,48,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,1,NA,NA,NA,NA,1,NA,2,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,37,Hippiscus ocelote,Hippiscus,ocelote,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,29,Ageneotettix deorum,Ageneotettix,deorum,NA,2,NA,NA,NA,1,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,22,Mermiria picta,Mermiria,picta,NA,NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,1,1,1,1,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,31,Chortophaga viridifasciata,Chortophaga,viridifasciata,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,NA,NA,NA,1,1,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,13,Melanoplus packardii,Melanoplus,packardii,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,19,Eritettix simplex,Eritettix,simplex,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,30,N4D,fl,b,34,Arphia simplex,Arphia,simplex,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,1,NA,2,NA,NA,6,1,NA,2,2,14,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,1,NA,NA,1,NA,NA,NA,NA,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,NA,2,2,4,1,2,NA,2,4,18,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,17,Melanoplus confusus,Melanoplus,confusus,NA,1,NA,2,2,NA,1,1,NA,1,8,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,2,2,3,1,NA,2,4,14,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,1,1,NA,NA,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,NA,NA,1,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,a,26,Boopedon auriventris,Boopedon,auriventris,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,4,Hypochlora alba,Hypochlora,alba,2,NA,2,NA,NA,1,NA,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,1,NA,NA,2,3,NA,NA,NA,NA,1,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,2,3,5,4,4,3,4,3,3,2,33,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,1,NA,NA,1,1,NA,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,2,3,NA,NA,NA,2,NA,1,NA,8,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,1,NA,1,2,1,NA,1,1,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,31,Chortophaga viridifasciata,Chortophaga,viridifasciata,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,1,NA,NA,1,NA,NA,1,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,31,N20B,fl,b,17,Melanoplus confusus,Melanoplus,confusus,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,5,10,11,10,13,4,11,5,5,6,80,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,21,Orphulella speciosa,Orphulella,speciosa,1,5,NA,NA,1,NA,2,1,2,2,14,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,1,1,1,NA,NA,NA,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,NA,6,3,4,3,4,1,4,1,1,27,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,4,1,NA,NA,1,NA,NA,6,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,1,NA,1,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,1,Brachystola magna,Brachystola,magna,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Romaleidae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,31,Chortophaga viridifasciata,Chortophaga,viridifasciata,NA,NA,NA,NA,NA,1,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,23,4B,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,7,6,13,15,9,6,3,2,8,10,79,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,15,Melanoplus keeleri,Melanoplus,keeleri,1,3,1,1,NA,2,2,1,1,NA,12,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,17,Melanoplus confusus,Melanoplus,confusus,1,NA,2,2,2,NA,NA,NA,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,21,Orphulella speciosa,Orphulella,speciosa,1,5,NA,3,3,NA,1,3,NA,4,20,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,6,Hesperotettix speciosus,Hesperotettix,speciosus,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,1,NA,1,NA,NA,NA,NA,1,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,23,Mermiria bivittata,Mermiria,bivittata,NA,NA,1,NA,NA,NA,NA,NA,1,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,24,Opeia obscura,Opeia,obscura,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,7,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,16,Melanoplus bivittatus,Melanoplus,bivittatus,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,29,Ageneotettix deorum,Ageneotettix,deorum,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,36,Hadrotettix trifasciatus,Hadrotettix,trifasciatus,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,10,Melanoplus scudderi,Melanoplus,scudderi,NA,NA,NA,NA,NA,1,NA,NA,1,2,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,26,Boopedon auriventris,Boopedon,auriventris,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,a,33,Arphia xanthoptera,Arphia,xanthoptera,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,9,Phoetaliotes nebrascensis,Phoetaliotes,nebrascensis,6,7,12,6,17,9,8,3,9,6,83,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,15,Melanoplus keeleri,Melanoplus,keeleri,2,NA,3,9,1,2,2,4,2,4,29,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,16,Melanoplus bivittatus,Melanoplus,bivittatus,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,17,Melanoplus confusus,Melanoplus,confusus,1,NA,NA,3,1,NA,NA,2,2,3,12,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,21,Orphulella speciosa,Orphulella,speciosa,2,3,5,3,7,1,4,1,1,4,31,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,23,Mermiria bivittata,Mermiria,bivittata,1,3,1,4,NA,NA,NA,NA,1,1,11,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,4,Hypochlora alba,Hypochlora,alba,NA,1,NA,3,NA,NA,NA,NA,NA,1,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,10,Melanoplus scudderi,Melanoplus,scudderi,NA,1,1,1,NA,NA,1,NA,NA,NA,4,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,12,Melanoplus femurrubrum,Melanoplus,femurrubrum,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,20,Syrbula admirabilis,Syrbula,admirabilis,NA,NA,NA,1,1,3,NA,NA,NA,NA,5,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,22,Mermiria picta,Mermiria,picta,NA,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,Acrididae,Caelifera
CGR02,2,2002,7,24,4F,fl,b,11,Melanoplus sanguinipes,Melanoplus,sanguinipes,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,Acrididae,Caelifera
