Datacode,Rectype,Recyear,Recmonth,Recday,Season,Transect,Watershed_name,Observation_number,Species,AOU_code,Common_name,Distance,Count,Sex,Status,Comments,Time,Duration,Observer
CBP01,1,1992,6,10,1992-3,6,N1B,17,EMDL,EAME,Eastern Meadowlark,20,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,10,1992-3,6,N1B,18,BHCB,BHCO,Brown-headed Cowbird,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,10,1992-3,6,N1B,19,FLDS,FISP,Field Sparrow,75,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,10,1992-3,6,N1B,20,BLGR,BLGR,Blue Grosbeak,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,10,1992-3,6,N1B,21,THRA,BRTH,Brown Thrasher,90,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,10,1992-3,6,N1B,22,EMDL,EAME,Eastern Meadowlark,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,1,BHCB,BHCO,Brown-headed Cowbird,18,1,U,S,NA,Start=0730 CT: End=0815 CT,45,J.L. Zimmerman
CBP01,1,1992,6,2,1992-3,8,1D,2,EKNG,EAKI,Eastern Kingbird,60,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,3,GRAS,GRSP,Grasshopper Sparrow,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,4,EMDL,EAME,Eastern Meadowlark,65,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,5,EMDL,EAME,Eastern Meadowlark,18,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,6,DICK,DICK,Dickcissel,6,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,7,EMDL,EAME,Eastern Meadowlark,12,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,8,BHCB,BHCO,Brown-headed Cowbird,15,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,9,DICK,DICK,Dickcissel,60,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,10,DICK,DICK,Dickcissel,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,11,DICK,DICK,Dickcissel,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,12,EMDL,EAME,Eastern Meadowlark,12,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,13,EMDL,EAME,Eastern Meadowlark,15,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,14,DICK,DICK,Dickcissel,75,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,15,GRAS,GRSP,Grasshopper Sparrow,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,16,PHES,RNEP,Ring-necked Pheasant,25,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,17,DICK,DICK,Dickcissel,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,18,BHCB,BHCO,Brown-headed Cowbird,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,19,BHCB,BHCO,Brown-headed Cowbird,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,20,EMDL,EAME,Eastern Meadowlark,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,21,EMDL,EAME,Eastern Meadowlark,6,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,22,DICK,DICK,Dickcissel,6,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,23,BHCB,BHCO,Brown-headed Cowbird,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,24,THRA,BRTH,Brown Thrasher,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,25,DICK,DICK,Dickcissel,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,26,DICK,DICK,Dickcissel,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,27,DICK,DICK,Dickcissel,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,28,EMDL,EAME,Eastern Meadowlark,60,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,29,EMDL,EAME,Eastern Meadowlark,60,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,30,EMDL,EAME,Eastern Meadowlark,60,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,31,EMDL,EAME,Eastern Meadowlark,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,32,EMDL,EAME,Eastern Meadowlark,15,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,33,BHCB,BHCO,Brown-headed Cowbird,45,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,34,DICK,DICK,Dickcissel,9,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,35,RWBB,RWBL,Red-winged Blackbird,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,36,RWBB,RWBL,Red-winged Blackbird,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,37,BOBW,NOBO,Northern Bobwhite,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,38,DICK,DICK,Dickcissel,60,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,39,DICK,DICK,Dickcissel,2,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,40,YTHR,COYE,Common Yellowthroat,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,41,RWBB,RWBL,Red-winged Blackbird,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,42,RWBB,RWBL,Red-winged Blackbird,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,43,DICK,DICK,Dickcissel,5,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,44,EMDL,EAME,Eastern Meadowlark,18,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,45,DICK,DICK,Dickcissel,75,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,46,RWBB,RWBL,Red-winged Blackbird,9,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,47,RWBB,RWBL,Red-winged Blackbird,9,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,8,1D,48,RWBB,RWBL,Red-winged Blackbird,2,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,1,ROBN,AMRO,American Robin,9,1,U,P,NA,Start=0640 CT: End=0715 CT,35,J.L. Zimmerman
CBP01,1,1992,6,2,1992-3,14,20B,2,EMDL,EAME,Eastern Meadowlark,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,3,YTHR,COYE,Common Yellowthroat,15,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,4,OROR,OROR,Orchard Oriole,8,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,5,DICK,DICK,Dickcissel,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,6,DICK,DICK,Dickcissel,5,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,7,BOBW,NOBO,Northern Bobwhite,18,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,8,BHCB,BHCO,Brown-headed Cowbird,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,9,BHCB,BHCO,Brown-headed Cowbird,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,10,BHCB,BHCO,Brown-headed Cowbird,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,11,BHCB,BHCO,Brown-headed Cowbird,15,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,12,BHCB,BHCO,Brown-headed Cowbird,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,13,BHCB,BHCO,Brown-headed Cowbird,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,14,MDOV,MODO,Mourning Dove,20,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,15,DICK,DICK,Dickcissel,75,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,16,NOOR,BAOR,Baltimore Oriole,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,17,EMDL,EAME,Eastern Meadowlark,25,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,18,BOBW,NOBO,Northern Bobwhite,18,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,19,EMDL,EAME,Eastern Meadowlark,12,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,20,DICK,DICK,Dickcissel,3,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,21,DICK,DICK,Dickcissel,2,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,22,EMDL,EAME,Eastern Meadowlark,6,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,23,EKNG,EAKI,Eastern Kingbird,12,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,24,MDOV,MODO,Mourning Dove,25,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,25,DICK,DICK,Dickcissel,30,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,26,BHCB,BHCO,Brown-headed Cowbird,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,27,PHES,RNEP,Ring-necked Pheasant,25,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,28,BLVO,BEVI,Bell's Vireo,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,29,BHCB,BHCO,Brown-headed Cowbird,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,30,BHCB,BHCO,Brown-headed Cowbird,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,31,BHCB,BHCO,Brown-headed Cowbird,20,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,32,BHCB,BHCO,Brown-headed Cowbird,20,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,33,BHCB,BHCO,Brown-headed Cowbird,20,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,34,EMDL,EAME,Eastern Meadowlark,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,35,BOBW,NOBO,Northern Bobwhite,25,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,36,DICK,DICK,Dickcissel,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,37,THRA,BRTH,Brown Thrasher,18,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,38,THRA,BRTH,Brown Thrasher,15,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,39,DICK,DICK,Dickcissel,3,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,40,DICK,DICK,Dickcissel,75,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,41,GRAS,GRSP,Grasshopper Sparrow,25,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,42,EKNG,EAKI,Eastern Kingbird,10,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,43,DICK,DICK,Dickcissel,3,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,44,EMDL,EAME,Eastern Meadowlark,90,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,45,EMDL,EAME,Eastern Meadowlark,45,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,46,BOBW,NOBO,Northern Bobwhite,30,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,47,DICK,DICK,Dickcissel,60,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,48,THRA,BRTH,Brown Thrasher,5,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,49,ROBN,AMRO,American Robin,6,1,U,P,NA,NA,NA,NA
CBP01,1,1992,6,2,1992-3,14,20B,50,GRAS,GRSP,Grasshopper Sparrow,8,1,U,S,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,1,EMDL,EAME,Eastern Meadowlark,6,1,U,U,NA,Start=0730 CT: End=0835 CT,65,J.L. Zimmerman
CBP01,1,1992,6,6,1992-3,18,N20B,2,GRAS,GRSP,Grasshopper Sparrow,0,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,3,DICK,DICK,Dickcissel,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,4,EMDL,EAME,Eastern Meadowlark,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,5,GRAS,GRSP,Grasshopper Sparrow,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,6,DICK,DICK,Dickcissel,2,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,7,FLDS,FISP,Field Sparrow,6,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,8,MARH,NOHA,Northern Harrier,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,9,DICK,DICK,Dickcissel,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,10,BOBW,NOBO,Northern Bobwhite,24,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,11,DICK,DICK,Dickcissel,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,12,DICK,DICK,Dickcissel,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,13,DICK,DICK,Dickcissel,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,14,BHCB,BHCO,Brown-headed Cowbird,8,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,15,DICK,DICK,Dickcissel,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,16,GRAS,GRSP,Grasshopper Sparrow,24,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,17,BOBW,NOBO,Northern Bobwhite,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,18,DICK,DICK,Dickcissel,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,19,BOBW,NOBO,Northern Bobwhite,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,20,EMDL,EAME,Eastern Meadowlark,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,21,NOOR,BAOR,Baltimore Oriole,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,22,EMDL,EAME,Eastern Meadowlark,3,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,23,DICK,DICK,Dickcissel,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,24,DICK,DICK,Dickcissel,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,25,BOBW,NOBO,Northern Bobwhite,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,26,BHCB,BHCO,Brown-headed Cowbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,27,BHCB,BHCO,Brown-headed Cowbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,28,BHCB,BHCO,Brown-headed Cowbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,29,BHCB,BHCO,Brown-headed Cowbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,30,EKNG,EAKI,Eastern Kingbird,25,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,31,DICK,DICK,Dickcissel,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,32,CATB,GRCA,Gray Catbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,33,CATB,GRCA,Gray Catbird,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,34,BLVO,BEVI,Bell's Vireo,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,35,YTHR,COYE,Common Yellowthroat,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,36,BOBW,NOBO,Northern Bobwhite,10,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,37,BOBW,NOBO,Northern Bobwhite,10,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,38,DICK,DICK,Dickcissel,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,39,DICK,DICK,Dickcissel,6,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,40,DICK,DICK,Dickcissel,1,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,41,GRAS,GRSP,Grasshopper Sparrow,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,42,BHCB,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,43,BHCB,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,44,BHCB,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,45,BHCB,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,46,BHCB,BHCO,Brown-headed Cowbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,47,OROR,OROR,Orchard Oriole,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,48,THRA,BRTH,Brown Thrasher,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,49,DICK,DICK,Dickcissel,8,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,50,DICK,DICK,Dickcissel,5,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,51,EKNG,EAKI,Eastern Kingbird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,52,DICK,DICK,Dickcissel,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,53,BLGR,BLGR,Blue Grosbeak,30,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,54,THRA,BRTH,Brown Thrasher,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,55,BHCB,BHCO,Brown-headed Cowbird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,56,BHCB,BHCO,Brown-headed Cowbird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,57,BHCB,BHCO,Brown-headed Cowbird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,58,BHCB,BHCO,Brown-headed Cowbird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,59,THRA,BRTH,Brown Thrasher,25,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,60,DICK,DICK,Dickcissel,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,61,BOBW,NOBO,Northern Bobwhite,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,62,BOBW,NOBO,Northern Bobwhite,25,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,63,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,64,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,65,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,66,BHCB,BHCO,Brown-headed Cowbird,60,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,67,EKNG,EAKI,Eastern Kingbird,90,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,68,BOBW,NOBO,Northern Bobwhite,3,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,69,DICK,DICK,Dickcissel,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,70,THRA,BRTH,Brown Thrasher,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,71,DICK,DICK,Dickcissel,15,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,72,DICK,DICK,Dickcissel,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,73,NOOR,BAOR,Baltimore Oriole,5,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,74,EKNG,EAKI,Eastern Kingbird,8,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,75,DICK,DICK,Dickcissel,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,76,BOBW,NOBO,Northern Bobwhite,18,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,77,BOBW,NOBO,Northern Bobwhite,12,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,78,NOOR,BAOR,Baltimore Oriole,45,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,79,BHCB,BHCO,Brown-headed Cowbird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1992,6,6,1992-3,18,N20B,80,FLDS,FISP,Field Sparrow,15,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,1,EBLU,EABL,Eastern Bluebird,6,1,U,U,NA,Start=0815 CT: End=0850 CT,35,J.L. Zimmerman
CBP01,1,1993,1,7,1993-1,1,N4D,3,EBLU,EABL,Eastern Bluebird,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,4,EBLU,EABL,Eastern Bluebird,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,5,EBLU,EABL,Eastern Bluebird,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,6,EBLU,EABL,Eastern Bluebird,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,7,EBLU,EABL,Eastern Bluebird,8,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,8,EBLU,EABL,Eastern Bluebird,8,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,9,TRES,ATSP,American Tree Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,10,TRES,ATSP,American Tree Sparrow,5,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,11,EBLU,EABL,Eastern Bluebird,9,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,12,EBLU,EABL,Eastern Bluebird,10,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,13,TRES,ATSP,American Tree Sparrow,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,14,TRES,ATSP,American Tree Sparrow,2,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,15,TRES,ATSP,American Tree Sparrow,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,16,TRES,ATSP,American Tree Sparrow,6,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,17,TRES,ATSP,American Tree Sparrow,9,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,18,CHIK,BCCH,Black-capped Chickadee,8,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,19,CHIK,BCCH,Black-capped Chickadee,8,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,20,TRES,ATSP,American Tree Sparrow,9,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,21,TRES,ATSP,American Tree Sparrow,8,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,22,EBLU,EABL,Eastern Bluebird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,23,EBLU,EABL,Eastern Bluebird,15,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,24,TRES,ATSP,American Tree Sparrow,12,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,25,TRES,ATSP,American Tree Sparrow,12,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,26,TRES,ATSP,American Tree Sparrow,12,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,27,TRES,ATSP,American Tree Sparrow,12,1,U,U,NA,NA,NA,NA
CBP01,1,1993,1,7,1993-1,1,N4D,28,CROW,AMCR,American Crow,60,1,U,U,NA,NA,NA,NA
