DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,REPSITE,SPCODE,SPECIES,FIRSTINSTAR,SECTHIRDINSTAR,FORTHINSTAR,FIFTHINSTAR,FEMALE,MALE,TOTAL,COMMENTS
CGR02,3,1983,7,12,n00b,tu,a,4,hypochlora alba,2,9,1,,,,12,
CGR02,3,1983,7,12,n00b,tu,a,9,phoetaliot nebrascen,2,2,,,,,4,
CGR02,3,1983,7,12,n00b,tu,a,10,melanoplus scudderi,4,16,,,,,20,
CGR02,3,1983,7,12,n00b,tu,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1983,7,12,n00b,tu,a,15,melanoplus keeleri,,12,,,,,12,
CGR02,3,1983,7,12,n00b,tu,a,8,hesperotet species,,,1,,,,1,
CGR02,3,1983,7,12,n00b,tu,a,27,orphulella speciosa,,4,,,,,4,
CGR02,3,1983,7,12,n00b,tu,b,4,hypochlora alba,,7,,,,,7,
CGR02,3,1983,7,12,n00b,tu,b,9,phoetaliot nebrascen,,3,,,,,3,
CGR02,3,1983,7,12,n00b,tu,b,10,melanoplus scudderi,,7,,,,,7,
CGR02,3,1983,7,12,n00b,tu,b,12,melanoplus femurrubr,,3,,,,,3,
CGR02,3,1983,7,12,n00b,tu,b,15,melanoplus keeleri,,5,,,,,5,
CGR02,3,1983,7,12,n00b,tu,b,8,hesperotet species,,13,1,,,,14,
CGR02,3,1983,7,12,n00b,tu,b,27,orphulella speciosa,,4,,,,,4,
CGR02,3,1983,8,5,001d,fl,a,9,phoetaliot nebrascen,,12,25,,,,37,
CGR02,3,1983,8,5,001d,fl,a,10,melanoplus scudderi,,,1,2,,,3,
CGR02,3,1983,8,5,001d,fl,a,12,melanoplus femurrubr,,,1,,,,1,
CGR02,3,1983,8,5,001d,fl,a,15,melanoplus keeleri,,,2,,,1,3,
CGR02,3,1983,8,5,001d,fl,a,27,orphulella speciosa,,1,5,57,30,60,153,
CGR02,3,1983,8,5,001d,fl,a,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1983,8,5,001d,fl,b,9,phoetaliot nebrascen,,3,20,,,,23,
CGR02,3,1983,8,5,001d,fl,b,10,melanoplus scudderi,,,3,,,,3,
CGR02,3,1983,8,5,001d,fl,b,15,melanoplus keeleri,,,3,1,,,4,
CGR02,3,1983,8,5,001d,fl,b,27,orphulella speciosa,,,2,18,24,35,79,
CGR02,3,1983,8,5,001d,tu,a,9,phoetaliot nebrascen,,7,12,,,,19,
CGR02,3,1983,8,5,001d,tu,a,10,melanoplus scudderi,,1,1,,,,2,
CGR02,3,1983,8,5,001d,tu,a,12,melanoplus femurrubr,,1,1,,,,2,
CGR02,3,1983,8,5,001d,tu,a,15,melanoplus keeleri,,,,1,,,1,
CGR02,3,1983,8,5,001d,tu,a,8,hesperotet species,,,1,,,,1,
CGR02,3,1983,8,5,001d,tu,a,27,orphulella speciosa,,,8,82,38,63,191,
CGR02,3,1983,8,5,001d,tu,a,31,pseudopoma brachypte,,,,,1,,1,
CGR02,3,1983,8,5,001d,tu,b,9,phoetaliot nebrascen,,2,9,,,,11,
CGR02,3,1983,8,5,001d,tu,b,10,melanoplus scudderi,,,1,1,,,2,
CGR02,3,1983,8,5,001d,tu,b,16,melanoplus bivittatu,,,,,1,1,2,
CGR02,3,1983,8,5,001d,tu,b,27,orphulella speciosa,,,5,36,21,21,83,
CGR02,3,1983,8,5,004b,fl,a,4,hypochlora alba,,1,3,6,11,16,37,
CGR02,3,1983,8,5,004b,fl,a,9,phoetaliot nebrascen,,15,79,2,,,96,
CGR02,3,1983,8,5,004b,fl,a,10,melanoplus scudderi,,3,16,13,,,32,
CGR02,3,1983,8,5,004b,fl,a,15,melanoplus keeleri,,10,9,1,,,20,
CGR02,3,1983,8,5,004b,fl,a,17,melanoplus confusus,,,,,,1,1,
CGR02,3,1983,8,5,004b,fl,a,8,hesperotet species,,,1,,,,1,
CGR02,3,1983,8,5,004b,fl,a,26,syrbula admirabil,,1,,,,,1,
CGR02,3,1983,8,5,004b,fl,a,27,orphulella speciosa,,,2,7,3,2,14,
CGR02,3,1983,8,5,004b,fl,a,29,mermiria bivittata,,,1,,,,1,
CGR02,3,1983,8,5,004b,fl,a,45,chortophag viridifas,,9,,,,,9,
CGR02,3,1983,8,5,004b,fl,b,4,hypochlora alba,,,1,8,,6,15,
CGR02,3,1983,8,5,004b,fl,b,9,phoetaliot nebrascen,,31,79,,,,110,
CGR02,3,1983,8,5,004b,fl,b,10,melanoplus scudderi,,1,18,9,,,28,
CGR02,3,1983,8,5,004b,fl,b,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1983,8,5,004b,fl,b,15,melanoplus keeleri,,1,1,6,,,8,
CGR02,3,1983,8,5,004b,fl,b,17,melanoplus confusus,,,,,,1,1,
CGR02,3,1983,8,5,004b,fl,b,8,hesperotet species,,1,,1,,,2,
CGR02,3,1983,8,5,004b,fl,b,27,orphulella speciosa,,,2,5,1,4,12,
CGR02,3,1983,8,5,004b,fl,b,45,chortophag viridifas,,1,,,,,1,
CGR02,3,1983,8,5,004b,tu,a,4,hypochlora alba,,,,,4,,4,
CGR02,3,1983,8,5,004b,tu,a,9,phoetaliot nebrascen,,24,170,2,,,196,
CGR02,3,1983,8,5,004b,tu,a,10,melanoplus scudderi,,1,16,8,,,25,
CGR02,3,1983,8,5,004b,tu,a,12,melanoplus femurrubr,,22,33,3,,,58,
CGR02,3,1983,8,5,004b,tu,a,15,melanoplus keeleri,,1,4,1,,,6,
CGR02,3,1983,8,5,004b,tu,a,8,hesperotet species,,,,,1,,1,
CGR02,3,1983,8,5,004b,tu,a,27,orphulella speciosa,,,1,11,,6,18,
CGR02,3,1983,8,5,004b,tu,a,29,mermiria bivittata,,,,,1,,1,
CGR02,3,1983,8,5,004b,tu,a,32,boopedon auriventr,,,,,,1,1,
CGR02,3,1983,8,5,004b,tu,b,4,hypochlora alba,,,2,2,4,5,13,
CGR02,3,1983,8,5,004b,tu,b,9,phoetaliot nebrascen,,19,115,1,,,135,
CGR02,3,1983,8,5,004b,tu,b,10,melanoplus scudderi,,,14,10,,,24,
CGR02,3,1983,8,5,004b,tu,b,12,melanoplus femurrubr,,23,33,1,,,57,
CGR02,3,1983,8,5,004b,tu,b,27,orphulella speciosa,,,,15,4,10,29,
CGR02,3,1983,8,5,004b,tu,b,32,boopedon auriventr,,,,,1,1,2,
CGR02,3,1983,8,5,004b,tu,b,45,chortophag viridifas,,1,,,,,1,
CGR02,3,1983,8,8,000b,fl,a,4,hypochlora alba,,,1,1,,,2,
CGR02,3,1983,8,8,000b,fl,a,9,phoetaliot nebrascen,,110,15,1,,,126,
CGR02,3,1983,8,8,000b,fl,a,10,melanoplus scudderi,,16,8,1,,,25,
CGR02,3,1983,8,8,000b,fl,a,15,melanoplus keeleri,,7,7,3,,,17,
CGR02,3,1983,8,8,000b,fl,a,16,melanoplus bivittatu,,,,,1,,1,
CGR02,3,1983,8,8,000b,fl,a,8,hesperotet species,,6,2,,1,2,11,
CGR02,3,1983,8,8,000b,fl,a,27,orphulella speciosa,,,2,,1,3,6,
CGR02,3,1983,8,8,000b,fl,a,31,pseudopoma brachypte,,,,,2,1,3,
CGR02,3,1983,8,8,000b,fl,b,4,hypochlora alba,,,,,,1,1,
CGR02,3,1983,8,8,000b,fl,b,9,phoetaliot nebrascen,,57,1,,,,58,
CGR02,3,1983,8,8,000b,fl,b,10,melanoplus scudderi,,16,6,,,,22,
CGR02,3,1983,8,8,000b,fl,b,15,melanoplus keeleri,,1,,,,,1,
CGR02,3,1983,8,8,000b,fl,b,8,hesperotet species,,6,,,1,1,8,
CGR02,3,1983,8,8,000b,fl,b,25,eritettix simplex,,1,,,,,1,
CGR02,3,1983,8,8,000b,fl,b,27,orphulella speciosa,,4,1,1,1,1,8,
CGR02,3,1983,8,8,000b,fl,b,31,pseudopoma brachypte,,,,,1,2,3,
CGR02,3,1983,8,8,000b,tu,a,4,hypochlora alba,,,2,1,1,1,5,
CGR02,3,1983,8,8,000b,tu,a,9,phoetaliot nebrascen,,21,7,,,,28,
CGR02,3,1983,8,8,000b,tu,a,10,melanoplus scudderi,,3,3,,,,6,
CGR02,3,1983,8,8,000b,tu,a,12,melanoplus femurrubr,,6,,,,,6,
CGR02,3,1983,8,8,000b,tu,a,15,melanoplus keeleri,,1,4,,,,5,
CGR02,3,1983,8,8,000b,tu,a,8,hesperotet species,,1,1,,,,2,
CGR02,3,1983,8,8,000b,tu,a,27,orphulella speciosa,,1,1,,2,2,6,
CGR02,3,1983,8,8,000b,tu,a,31,pseudopoma brachypte,,,,,,2,2,
CGR02,3,1983,8,8,000b,tu,b,4,hypochlora alba,,,1,,,,1,
CGR02,3,1983,8,8,000b,tu,b,9,phoetaliot nebrascen,,23,5,,,,28,
CGR02,3,1983,8,8,000b,tu,b,10,melanoplus scudderi,,6,5,2,,,13,
CGR02,3,1983,8,8,000b,tu,b,12,melanoplus femurrubr,,18,,,,,18,
CGR02,3,1983,8,8,000b,tu,b,15,melanoplus keeleri,,2,1,1,,,4,
CGR02,3,1983,8,8,000b,tu,b,27,orphulella speciosa,,2,,,4,1,7,
CGR02,3,1983,8,8,000b,tu,b,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1983,8,8,000b,tu,b,31,pseudopoma brachypte,,,,,,1,1,
CGR02,3,1983,8,8,n01b,fl,a,4,hypochlora alba,,,3,3,1,,7,
CGR02,3,1983,8,8,n01b,fl,a,9,phoetaliot nebrascen,,62,3,,,,65,
CGR02,3,1983,8,8,n01b,fl,a,10,melanoplus scudderi,,20,8,,,,28,
CGR02,3,1983,8,8,n01b,fl,a,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1983,8,8,n01b,fl,a,15,melanoplus keeleri,,4,1,,,,5,
CGR02,3,1983,8,8,n01b,fl,a,8,hesperotet species,,3,,,,,3,
CGR02,3,1983,8,8,n01b,fl,a,27,orphulella speciosa,,,1,,2,2,5,
CGR02,3,1983,8,8,n01b,fl,a,32,boopedon auriventr,,,,,,1,1,
CGR02,3,1983,8,8,n01b,fl,b,4,hypochlora alba,,,1,,,,1,
CGR02,3,1983,8,8,n01b,fl,b,9,phoetaliot nebrascen,,44,5,,,,49,
CGR02,3,1983,8,8,n01b,fl,b,10,melanoplus scudderi,,14,5,1,,,20,
CGR02,3,1983,8,8,n01b,fl,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1983,8,8,n01b,fl,b,15,melanoplus keeleri,,8,2,,,,10,
CGR02,3,1983,8,8,n01b,fl,b,8,hesperotet species,,1,,,,,1,
CGR02,3,1983,8,8,n01b,fl,b,27,orphulella speciosa,,3,1,4,2,3,13,
CGR02,3,1983,8,8,n01b,fl,b,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1983,8,8,n01b,fl,b,32,boopedon auriventr,,,,,,1,1,
CGR02,3,1983,8,9,n01b,tu,a,4,hypochlora alba,,1,,1,,1,3,
CGR02,3,1983,8,9,n01b,tu,a,9,phoetaliot nebrascen,,87,8,,,,95,
CGR02,3,1983,8,9,n01b,tu,a,11,melanoplus sanguinip,,14,27,4,,,45,
CGR02,3,1983,8,9,n01b,tu,a,12,melanoplus femurrubr,,15,1,,,,16,
CGR02,3,1983,8,9,n01b,tu,a,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1983,8,9,n01b,tu,a,8,hesperotet species,,6,3,,,,9,
CGR02,3,1983,8,9,n01b,tu,a,27,orphulella speciosa,,,1,1,3,2,7,
CGR02,3,1983,8,9,n01b,tu,b,4,hypochlora alba,,,2,,1,,3,
CGR02,3,1983,8,9,n01b,tu,b,9,phoetaliot nebrascen,,33,5,,,,38,
CGR02,3,1983,8,9,n01b,tu,b,10,melanoplus scudderi,,4,5,1,,,10,
CGR02,3,1983,8,9,n01b,tu,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1983,8,9,n01b,tu,b,8,hesperotet species,,1,1,,,,2,
CGR02,3,1983,8,9,n01b,tu,b,27,orphulella speciosa,,,,,1,3,4,
CGR02,3,1983,8,8,n04d,fl,a,4,hypochlora alba,,23,22,18,6,10,79,
CGR02,3,1983,8,8,n04d,fl,a,9,phoetaliot nebrascen,,123,7,,,,130,
CGR02,3,1983,8,8,n04d,fl,a,10,melanoplus scudderi,,26,19,,,,45,
CGR02,3,1983,8,8,n04d,fl,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1983,8,8,n04d,fl,a,15,melanoplus keeleri,,24,3,,,,27,
CGR02,3,1983,8,8,n04d,fl,a,8,hesperotet species,,5,1,,,,6,
CGR02,3,1983,8,8,n04d,fl,a,27,orphulella speciosa,,,1,3,2,3,9,
CGR02,3,1983,8,8,n04d,fl,a,29,mermiria bivittata,,2,1,,,,3,
CGR02,3,1983,8,8,n04d,fl,b,4,hypochlora alba,,12,18,20,4,8,62,
CGR02,3,1983,8,8,n04d,fl,b,9,phoetaliot nebrascen,,116,9,,,,125,
CGR02,3,1983,8,8,n04d,fl,b,10,melanoplus scudderi,,19,10,,,,29,
CGR02,3,1983,8,8,n04d,fl,b,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1983,8,8,n04d,fl,b,15,melanoplus keeleri,,12,1,,,,13,
CGR02,3,1983,8,8,n04d,fl,b,8,hesperotet species,,12,1,,1,,14,
CGR02,3,1983,8,8,n04d,fl,b,27,orphulella speciosa,,2,1,,4,2,9,
CGR02,3,1983,8,8,n04d,fl,b,29,mermiria bivittata,,1,,1,,,2,
CGR02,3,1983,8,9,n04d,tu,a,4,hypochlora alba,,,1,6,1,4,12,
CGR02,3,1983,8,9,n04d,tu,a,9,phoetaliot nebrascen,,142,25,,,,167,
CGR02,3,1983,8,9,n04d,tu,a,10,melanoplus scudderi,,4,9,2,,,15,
CGR02,3,1983,8,9,n04d,tu,a,12,melanoplus femurrubr,,4,1,,,,5,
CGR02,3,1983,8,9,n04d,tu,a,15,melanoplus keeleri,,1,2,,,,3,
CGR02,3,1983,8,9,n04d,tu,a,8,hesperotet species,,12,21,7,1,,41,
CGR02,3,1983,8,9,n04d,tu,a,26,syrbula admirabil,,,1,,,,1,
CGR02,3,1983,8,9,n04d,tu,a,27,orphulella speciosa,,2,2,3,1,2,10,
CGR02,3,1983,8,9,n04d,tu,a,29,mermiria bivittata,,,,1,,,1,
CGR02,3,1983,8,9,n04d,tu,b,2,schistocer lineata,,,,1,,,1,
CGR02,3,1983,8,9,n04d,tu,b,4,hypochlora alba,,1,3,4,,4,12,
CGR02,3,1983,8,9,n04d,tu,b,9,phoetaliot nebrascen,,49,15,,,,64,
CGR02,3,1983,8,9,n04d,tu,b,10,melanoplus scudderi,,6,11,,,,17,
CGR02,3,1983,8,9,n04d,tu,b,12,melanoplus femurrubr,,10,,,,,10,
CGR02,3,1983,8,9,n04d,tu,b,15,melanoplus keeleri,,3,2,,,,5,
CGR02,3,1983,8,9,n04d,tu,b,8,hesperotet species,,9,8,1,1,,19,
CGR02,3,1983,8,9,n04d,tu,b,25,eritettix simplex,,1,,,,,1,
CGR02,3,1983,8,9,n04d,tu,b,27,orphulella speciosa,,,1,3,,2,6,
CGR02,3,1983,8,9,n04d,tu,b,29,mermiria bivittata,,2,1,2,,,5,
CGR02,3,1983,8,8,n00b,fl,a,4,hypochlora alba,,2,7,8,1,6,24,
CGR02,3,1983,8,8,n00b,fl,a,9,phoetaliot nebrascen,,26,8,,,,34,
CGR02,3,1983,8,8,n00b,fl,a,10,melanoplus scudderi,,35,13,,,,48,
CGR02,3,1983,8,8,n00b,fl,a,12,melanoplus femurrubr,,3,,,,,3,
CGR02,3,1983,8,8,n00b,fl,a,15,melanoplus keeleri,,14,13,1,,,28,
CGR02,3,1983,8,8,n00b,fl,a,8,hesperotet species,,4,2,,1,,7,
CGR02,3,1983,8,8,n00b,fl,a,27,orphulella speciosa,,1,2,7,1,1,12,
CGR02,3,1983,8,8,n00b,fl,a,29,mermiria bivittata,,,1,,,,1,
CGR02,3,1983,8,8,n00b,fl,b,4,hypochlora alba,,,1,4,1,,6,
CGR02,3,1983,8,8,n00b,fl,b,9,phoetaliot nebrascen,,100,14,,,,114,
CGR02,3,1983,8,8,n00b,fl,b,10,melanoplus scudderi,,21,6,2,,,29,
CGR02,3,1983,8,8,n00b,fl,b,12,melanoplus femurrubr,,5,1,,,,6,
CGR02,3,1983,8,8,n00b,fl,b,15,melanoplus keeleri,,7,2,,,,9,
CGR02,3,1983,8,8,n00b,fl,b,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1983,8,8,n00b,fl,b,8,hesperotet species,,,2,,,,2,
CGR02,3,1983,8,8,n00b,fl,b,27,orphulella speciosa,,12,14,7,4,1,38,
CGR02,3,1983,8,8,n00b,fl,b,29,mermiria bivittata,,,1,2,,,3,
CGR02,3,1983,8,9,n00b,tu,a,4,hypochlora alba,,3,7,9,9,8,36,
CGR02,3,1983,8,9,n00b,tu,a,9,phoetaliot nebrascen,,41,9,,,,50,
CGR02,3,1983,8,9,n00b,tu,a,10,melanoplus scudderi,,2,3,,,,5,
CGR02,3,1983,8,9,n00b,tu,a,12,melanoplus femurrubr,,4,,,,,4,
CGR02,3,1983,8,9,n00b,tu,a,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1983,8,9,n00b,tu,a,27,orphulella speciosa,,2,2,3,3,4,14,
CGR02,3,1983,8,9,n00b,tu,a,45,chortophag viridifas,,1,,,,,1,
CGR02,3,1983,8,9,n00b,tu,b,4,hypochlora alba,,1,,2,,1,4,
CGR02,3,1983,8,9,n00b,tu,b,9,phoetaliot nebrascen,1,36,5,,,,42,
CGR02,3,1983,8,9,n00b,tu,b,10,melanoplus scudderi,,5,3,2,,,10,
CGR02,3,1983,8,9,n00b,tu,b,12,melanoplus femurrubr,,8,,,,,8,
CGR02,3,1983,8,9,n00b,tu,b,15,melanoplus keeleri,,6,,1,,,7,
CGR02,3,1983,8,9,n00b,tu,b,25,eritettix simplex,,1,,,,,1,
CGR02,3,1983,8,9,n00b,tu,b,27,orphulella speciosa,,,1,4,,5,10,
CGR02,3,1983,8,9,n00b,tu,b,29,mermiria bivittata,,,,,,1,1,
CGR02,3,1983,8,9,n00b,tu,b,45,chortophag viridifas,,1,,,,,1,
CGR02,3,1983,6,14,001d,fl,a,13,melanoplus packardii,,1,,,,,1,
CGR02,3,1983,6,14,001d,fl,a,15,melanoplus keeleri,1,,,,,,1,
CGR02,3,1983,6,14,001d,fl,a,17,melanoplus confusus,,,,1,,,1,
CGR02,3,1983,6,14,001d,fl,a,27,orphulella speciosa,3,,,,,,3,
CGR02,3,1983,6,14,001d,fl,b,15,melanoplus keeleri,1,,,,,,1,
CGR02,3,1983,6,14,001d,fl,b,16,melanoplus bivittatu,,3,1,,,,4,
CGR02,3,1983,6,14,001d,fl,b,17,melanoplus confusus,,,,1,,,1,
CGR02,3,1983,6,14,001d,fl,b,27,orphulella speciosa,1,1,,,,,2,
CGR02,3,1983,6,15,001d,tu,a,15,melanoplus keeleri,1,,,,,,1,
CGR02,3,1983,6,15,001d,tu,a,16,melanoplus bivittatu,1,3,,,,,4,
CGR02,3,1983,6,15,001d,tu,a,27,orphulella speciosa,10,,,,,,10,
CGR02,3,1983,6,15,001d,tu,b,4,hypochlora alba,,1,,,,,1,
CGR02,3,1983,6,15,001d,tu,b,10,melanoplus scudderi,1,,,,,,1,
CGR02,3,1983,6,15,001d,tu,b,13,melanoplus packardii,,3,,,,,3,
CGR02,3,1983,6,15,001d,tu,b,15,melanoplus keeleri,1,,,,,,1,
CGR02,3,1983,6,15,001d,tu,b,27,orphulella speciosa,5,,,,,,5,
CGR02,3,1983,6,15,004b,fl,a,4,hypochlora alba,,2,,,,,2,
CGR02,3,1983,6,15,004b,fl,a,16,melanoplus bivittatu,,1,1,,,,2,
CGR02,3,1983,6,15,004b,fl,a,32,boopedon auriventr,,2,,,,,2,
CGR02,3,1983,6,15,004b,fl,b,4,hypochlora alba,2,1,,,,,3,
CGR02,3,1983,6,15,004b,fl,b,16,melanoplus bivittatu,,3,,,,,3,
CGR02,3,1983,6,9,004b,tu,a,16,melanoplus bivittatu,,7,,,,,7,
CGR02,3,1983,6,9,004b,tu,b,16,melanoplus bivittatu,,12,,,,,12,
CGR02,3,1983,6,15,000b,fl,a,16,melanoplus bivittatu,,2,,,,,2,
CGR02,3,1983,6,9,000b,tu,a,31,pseudopoma brachypte,,1,,,,,1,
CGR02,3,1983,6,9,000b,tu,b,16,melanoplus bivittatu,,1,,,,,1,
CGR02,3,1983,6,14,n01b,fl,b,25,eritettix simplex,,,,,,2,2,
CGR02,3,1983,6,14,n01b,fl,b,31,pseudopoma brachypte,,1,,,,,1,
CGR02,3,1983,6,7,n01b,tu,a,31,pseudopoma brachypte,,2,,,,,2,
CGR02,3,1983,6,7,n01b,tu,b,16,melanoplus bivittatu,,1,,,,,1,
CGR02,3,1983,6,7,n01b,tu,b,31,pseudopoma brachypte,,1,,,,,1,
CGR02,3,1983,6,7,n01b,tu,b,90,unknown,,5,,,,,5,
CGR02,3,1983,6,15,n04d,fl,a,4,hypochlora alba,1,,,,,,1,
CGR02,3,1983,6,15,n04d,fl,a,16,melanoplus bivittatu,2,,,,,,2,
CGR02,3,1983,6,15,n04d,fl,a,8,hesperotet species,,2,,,,,2,
CGR02,3,1983,6,14,n00b,fl,a,25,eritettix simplex,,,,,,1,1,
CGR02,3,1983,6,14,n00b,fl,a,48,arphia simplex,,,,1,,,1,
CGR02,3,1983,6,14,n00b,fl,b,16,melanoplus bivittatu,,3,,,,,3,
CGR02,3,1983,6,14,n00b,fl,b,31,pseudopoma brachypte,,,1,,,,1,
CGR02,3,1983,6,7,n00b,tu,a,16,melanoplus bivittatu,,1,,,,,1,
CGR02,3,1983,6,7,n00b,tu,a,17,melanoplus confusus,,,1,,,,1,
CGR02,3,1983,6,7,n00b,tu,a,8,hesperotet species,,1,,,,,1,
CGR02,3,1983,6,7,n00b,tu,a,25,eritettix simplex,,,,,1,2,3,
CGR02,3,1983,6,7,n00b,tu,a,31,pseudopoma brachypte,,,2,,,,2,
CGR02,3,1983,6,7,n00b,tu,a,90,unknown,,2,,,,,2,
CGR02,3,1983,6,7,n00b,tu,b,17,melanoplus confusus,,,1,,,,1,
CGR02,3,1983,6,7,n00b,tu,b,25,eritettix simplex,,,,,,3,3,
CGR02,3,1983,6,7,n00b,tu,b,90,unknown,,5,,,,,5,
CGR02,3,1983,7,12,001d,fl,a,9,phoetaliot nebrascen,,21,,,,,21,
CGR02,3,1983,7,12,001d,fl,a,16,melanoplus bivittatu,,,,2,1,,3,
CGR02,3,1983,7,12,001d,fl,a,27,orphulella speciosa,,89,7,,,,96,
CGR02,3,1983,7,12,001d,fl,a,32,boopedon auriventr,,,,,1,,1,
CGR02,3,1983,7,12,001d,fl,a,90,unknown,,2,,1,,,3,
CGR02,3,1983,7,12,001d,fl,b,9,phoetaliot nebrascen,,5,,,,,5,
CGR02,3,1983,7,12,001d,fl,b,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1983,7,12,001d,fl,b,27,orphulella speciosa,,33,7,,,,40,
CGR02,3,1983,7,19,001d,tu,a,9,phoetaliot nebrascen,,8,,,,,8,
CGR02,3,1983,7,19,001d,tu,a,12,melanoplus femurrubr,,1,,,,,1,
CGR02,3,1983,7,19,001d,tu,a,16,melanoplus bivittatu,,1,,,2,,3,
CGR02,3,1983,7,19,001d,tu,a,27,orphulella speciosa,,42,85,18,,,145,
CGR02,3,1983,7,19,001d,tu,b,9,phoetaliot nebrascen,,2,,,,,2,
CGR02,3,1983,7,19,001d,tu,b,27,orphulella speciosa,,11,16,7,,,34,
CGR02,3,1983,7,19,001d,tu,b,90,unknown,,,1,,,,1,
CGR02,3,1983,7,13,004b,fl,a,4,hypochlora alba,,,,,,2,2,
CGR02,3,1983,7,13,004b,fl,a,9,phoetaliot nebrascen,,94,,,,,94,
CGR02,3,1983,7,13,004b,fl,a,10,melanoplus scudderi,,25,4,,,,29,
CGR02,3,1983,7,13,004b,fl,a,15,melanoplus keeleri,,10,,,,,10,
CGR02,3,1983,7,13,004b,fl,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1983,7,13,004b,fl,a,27,orphulella speciosa,,5,1,,,,6,
CGR02,3,1983,7,13,004b,fl,a,29,mermiria bivittata,,,,2,,,2,
CGR02,3,1983,7,13,004b,fl,a,32,boopedon auriventr,,,,1,,,1,
CGR02,3,1983,7,13,004b,fl,a,90,unknown,,24,4,2,,,30,
CGR02,3,1983,7,13,004b,fl,b,4,hypochlora alba,,,2,,,,2,
CGR02,3,1983,7,13,004b,fl,b,9,phoetaliot nebrascen,,29,,,,,29,
CGR02,3,1983,7,13,004b,fl,b,10,melanoplus scudderi,,8,,,,,8,
CGR02,3,1983,7,13,004b,fl,b,15,melanoplus keeleri,,2,,,,,2,
CGR02,3,1983,7,13,004b,fl,b,16,melanoplus bivittatu,,,,2,1,3,6,
CGR02,3,1983,7,13,004b,fl,b,27,orphulella speciosa,,10,1,,,,11,
CGR02,3,1983,7,13,004b,tu,a,4,hypochlora alba,,,1,,,,1,
CGR02,3,1983,7,13,004b,tu,a,9,phoetaliot nebrascen,,12,,,,,12,
CGR02,3,1983,7,13,004b,tu,a,12,melanoplus femurrubr,,5,,,,,5,
CGR02,3,1983,7,13,004b,tu,a,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,1983,7,13,004b,tu,a,90,unknown,,,3,,,,3,
CGR02,3,1983,7,13,004b,tu,b,9,phoetaliot nebrascen,,21,,,,,21,
CGR02,3,1983,7,13,004b,tu,b,10,melanoplus scudderi,,2,3,,,,5,
CGR02,3,1983,7,13,004b,tu,b,12,melanoplus femurrubr,,2,,,,,2,
CGR02,3,1983,7,13,004b,tu,b,16,melanoplus bivittatu,,,,1,,,1,
CGR02,3,1983,7,13,004b,tu,b,27,orphulella speciosa,,1,1,,,,2,
CGR02,3,1983,7,13,004b,tu,b,29,mermiria bivittata,,,,2,,,2,
CGR02,3,1983,7,13,004b,tu,b,90,unknown,,16,,,,,16,
CGR02,3,1983,7,19,000b,fl,a,9,phoetaliot nebrascen,,5,,,,,5,
CGR02,3,1983,7,19,000b,fl,a,15,melanoplus keeleri,,3,,,,,3,
CGR02,3,1983,7,19,000b,fl,a,16,melanoplus bivittatu,,,,,,1,1,
CGR02,3,1983,7,19,000b,fl,a,8,hesperotet species,,,,1,,,1,
CGR02,3,1983,7,19,000b,fl,b,9,phoetaliot nebrascen,3,3,,,,,6,
CGR02,3,1983,7,19,000b,fl,b,10,melanoplus scudderi,,6,,,,,6,
CGR02,3,1983,7,13,000b,tu,a,8,hesperotet species,,,2,,,,2,
CGR02,3,1983,7,13,000b,tu,a,31,pseudopoma brachypte,,,,,,1,1,
CGR02,3,1983,7,13,000b,tu,b,9,phoetaliot nebrascen,,2,,,,,2,
CGR02,3,1983,7,19,n01b,fl,a,4,hypochlora alba,,3,,,,,3,
CGR02,3,1983,7,19,n01b,fl,a,9,phoetaliot nebrascen,5,3,,,,,8,
CGR02,3,1983,7,19,n01b,fl,a,10,melanoplus scudderi,4,7,,,,,11,
CGR02,3,1983,7,19,n01b,fl,a,12,melanoplus femurrubr,4,1,,,,,5,
CGR02,3,1983,7,19,n01b,fl,a,15,melanoplus keeleri,2,2,,,,,4,
CGR02,3,1983,7,19,n01b,fl,a,8,hesperotet species,,,1,,,,1,
CGR02,3,1983,7,19,n01b,fl,b,3,paratylotr brunneri,,,,,,1,1,
CGR02,3,1983,7,19,n01b,fl,b,4,hypochlora alba,2,2,1,,,,5,
CGR02,3,1983,7,19,n01b,fl,b,9,phoetaliot nebrascen,9,14,,,,,23,
