DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,SOILTYPE,TRANSECT,PLOTNUM,LVGRASS,FORBS,CUYRDEAD,PRYRDEAD,WOODY,COMMENTS
PAB01,1,1986,10,1,004b,fl,d,4,4.73,2.45,24.35,29.05,,
PAB01,1,1986,10,1,004b,fl,d,5,3.77,3.02,18.08,28.00,,
PAB01,1,1986,10,1,004b,tu,a,5,7.00,0.73,15.90,58.63,,
PAB01,1,1986,10,1,004b,tu,a,4,12.73,0.93,20.97,51.52,,
PAB01,1,1986,10,1,004b,tu,a,3,8.11,1.25,24.55,49.52,,
PAB01,1,1986,10,1,004b,tu,a,2,14.61,12.87,28.96,109.08,,
PAB01,1,1986,10,1,004b,tu,a,1,15.71,0.45,32.26,61.47,,
PAB01,1,1986,10,1,004b,tu,b,1,9.81,7.61,29.92,90.79,,
PAB01,1,1986,10,1,004b,tu,b,2,10.80,5.08,20.49,58.19,,
PAB01,1,1986,10,1,004b,tu,b,3,4.79,6.31,21.27,65.55,,
PAB01,1,1986,10,1,004b,tu,b,4,6.84,56.08,16.65,71.62,,
PAB01,1,1986,10,1,004b,tu,b,5,17.16,4.15,16.51,68.43,,
PAB01,1,1986,10,1,004b,tu,c,5,5.84,5.09,10.79,34.56,,* tu c  3 and tu c  5
PAB01,1,1986,10,1,004b,tu,c,4,8.08,4.96,46.78,42.12,,* assignment between
PAB01,1,1986,10,1,004b,tu,c,3,7.87,1.64,47.20,73.35,,* cuyrd: uncertain
PAB01,1,1986,10,1,004b,tu,c,2,7.24,3.37,21.83,28.22,,
PAB01,1,1986,10,1,004b,tu,c,1,1.95,8.87,13.08,33.71,,
PAB01,1,1986,10,1,004b,tu,d,1,7.30,1.92,23.19,89.15,,
PAB01,1,1986,10,1,004b,tu,d,2,16.93,4.20,18.99,57.81,,
PAB01,1,1986,10,1,004b,tu,d,3,10.56,4.96,17.76,68.42,,
PAB01,1,1986,10,1,004b,tu,d,4,4.82,0.00,21.14,106.81,,
PAB01,1,1986,10,1,004b,tu,d,5,6.52,4.11,30.92,50.47,,
PAB01,1,1987,9,11,001d,fl,a,5,27.05,0.00,16.07,,,
PAB01,1,1987,9,11,001d,fl,a,4,22.95,1.66,13.70,,,
PAB01,1,1987,9,11,001d,fl,a,3,28.92,2.08,13.78,,,
PAB01,1,1987,9,11,001d,fl,a,2,30.26,0.46,13.96,,,
PAB01,1,1987,9,11,001d,fl,a,1,23.72,0.75,14.25,,,
PAB01,1,1987,9,11,001d,fl,b,1,14.84,3.89,10.37,,,
PAB01,1,1987,9,11,001d,fl,b,2,41.55,0.53,19.20,,,
PAB01,1,1987,9,11,001d,fl,b,3,20.51,4.10,19.11,,,
PAB01,1,1987,9,11,001d,fl,b,4,21.93,1.42,9.33,,,
PAB01,1,1987,9,11,001d,fl,b,5,11.00,9.95,9.79,,,
PAB01,1,1987,9,11,001d,fl,c,5,21.19,0.00,10.02,,,
PAB01,1,1987,9,11,001d,fl,c,4,19.81,3.75,14.58,,,
PAB01,1,1987,9,11,001d,fl,c,3,15.46,0.12,11.02,,,
PAB01,1,1987,9,11,001d,fl,c,2,30.27,0.17,15.37,,,
PAB01,1,1987,9,11,001d,fl,c,1,32.76,0.07,18.78,,,
PAB01,1,1987,9,11,001d,fl,d,1,27.72,9.73,14.99,,,
PAB01,1,1987,9,11,001d,fl,d,2,35.37,0.39,22.88,,,
PAB01,1,1987,9,11,001d,fl,d,3,18.14,9.62,8.89,,,
PAB01,1,1987,9,11,001d,fl,d,4,27.50,7.05,14.25,,,
PAB01,1,1987,9,11,001d,fl,d,5,17.77,0.13,13.14,,,
PAB01,1,1987,9,11,001d,tu,a,5,24.76,1.25,18.97,,,
PAB01,1,1987,9,11,001d,tu,a,4,44.09,7.07,28.51,,,
PAB01,1,1987,9,11,001d,tu,a,3,37.70,2.30,31.20,,,
PAB01,1,1987,9,11,001d,tu,a,2,18.80,4.91,21.08,,,
PAB01,1,1987,9,11,001d,tu,a,1,22.98,3.00,22.56,,,
PAB01,1,1987,9,11,001d,tu,b,1,32.51,0.34,19.50,,,
PAB01,1,1987,9,11,001d,tu,b,2,24.47,48.45,30.66,,,
PAB01,1,1987,9,11,001d,tu,b,3,33.35,2.47,15.83,,,
PAB01,1,1987,9,11,001d,tu,b,4,29.69,0.38,19.20,,,
PAB01,1,1987,9,11,001d,tu,b,5,27.02,0.35,17.34,,,
PAB01,1,1987,9,11,001d,tu,c,5,24.84,0.32,12.04,,,
PAB01,1,1987,9,11,001d,tu,c,4,28.65,0.60,16.92,,,
PAB01,1,1987,9,11,001d,tu,c,3,27.95,0.23,14.90,,,
PAB01,1,1987,9,11,001d,tu,c,2,28.27,0.53,20.17,,,
PAB01,1,1987,9,11,001d,tu,c,1,25.25,2.43,14.88,,,
PAB01,1,1987,9,11,001d,tu,d,1,26.00,0.67,16.26,,,
PAB01,1,1987,9,11,001d,tu,d,2,36.80,7.02,27.52,,,
PAB01,1,1987,9,11,001d,tu,d,3,46.10,0.31,24.95,,,
PAB01,1,1987,9,11,001d,tu,d,4,53.41,0.19,25.78,,,
PAB01,1,1987,9,11,001d,tu,d,5,36.92,2.20,24.80,,,
PAB01,1,1987,9,10,004b,fl,a,5,18.70,83.45,12.17,,,
PAB01,1,1987,9,10,004b,fl,a,3,32.29,4.97,16.63,,,
PAB01,1,1987,9,10,004b,fl,a,4,27.74,4.51,15.67,,,
PAB01,1,1987,9,10,004b,fl,a,2,9.10,15.87,4.53,,,
PAB01,1,1987,9,10,004b,fl,a,1,20.65,9.52,7.28,,,
PAB01,1,1987,9,10,004b,fl,b,1,21.27,12.07,11.80,,,
PAB01,1,1987,9,10,004b,fl,b,2,24.15,12.39,11.76,,,
PAB01,1,1987,9,10,004b,fl,b,3,11.88,25.08,8.57,,,
PAB01,1,1987,9,10,004b,fl,b,4,11.67,0.00,9.85,,,
PAB01,1,1987,9,10,004b,fl,b,5,23.34,3.96,10.07,,,
PAB01,1,1987,9,10,004b,fl,c,5,25.16,0.40,7.98,,,
PAB01,1,1987,9,10,004b,fl,c,4,25.91,8.15,8.40,,,
PAB01,1,1987,9,10,004b,fl,c,3,20.93,0.78,12.12,,,
PAB01,1,1987,9,10,004b,fl,c,2,28.54,5.07,16.61,,,
PAB01,1,1987,9,10,004b,fl,c,1,20.95,2.37,14.44,,,
PAB01,1,1987,9,10,004b,fl,d,1,18.34,5.33,3.73,,,
PAB01,1,1987,9,10,004b,fl,d,2,29.84,1.42,19.72,,,
PAB01,1,1987,9,10,004b,fl,d,3,16.19,7.44,14.77,,,
PAB01,1,1987,9,10,004b,fl,d,4,21.04,0.75,8.10,,,
PAB01,1,1987,9,10,004b,fl,d,5,20.20,2.38,12.27,,,
PAB01,1,1987,9,10,004b,tu,a,5,35.19,0.78,17.57,,,
PAB01,1,1987,9,10,004b,tu,a,4,16.10,1.21,7.88,,,
PAB01,1,1987,9,10,004b,tu,a,3,22.92,1.44,5.42,,,
PAB01,1,1987,9,10,004b,tu,a,2,24.15,0.36,16.28,,,
PAB01,1,1987,9,10,004b,tu,a,1,13.82,1.00,7.25,,,
PAB01,1,1987,9,10,004b,tu,b,1,39.71,6.41,16.65,,,
PAB01,1,1987,9,10,004b,tu,b,2,14.69,15.65,4.63,,,
PAB01,1,1987,9,10,004b,tu,b,3,19.28,25.89,22.52,,,
PAB01,1,1987,9,10,004b,tu,b,4,37.32,9.24,35.90,,,
PAB01,1,1987,9,10,004b,tu,b,5,7.41,33.48,4.12,,,
PAB01,1,1987,9,10,004b,tu,c,5,30.45,4.76,17.85,,,
PAB01,1,1987,9,10,004b,tu,c,4,28.14,9.78,22.60,,,
PAB01,1,1987,9,10,004b,tu,c,3,17.61,2.05,13.96,,,
PAB01,1,1987,9,10,004b,tu,c,2,28.16,14.20,13.19,,,
PAB01,1,1987,9,10,004b,tu,c,1,33.34,1.78,12.58,,,
PAB01,1,1987,9,10,004b,tu,d,1,36.80,23.31,34.46,,,
PAB01,1,1987,9,10,004b,tu,d,2,33.75,2.70,23.98,,,
PAB01,1,1987,9,10,004b,tu,d,3,45.28,0.46,18.21,,,
PAB01,1,1987,9,10,004b,tu,d,4,28.15,111.80,4.52,,,
PAB01,1,1987,9,10,004b,tu,d,5,22.87,10.12,13.97,,,
PAB01,1,1987,9,15,020b,fl,a,5,13.37,0.00,28.50,66.77,,
PAB01,1,1987,9,15,020b,fl,a,4,6.95,11.12,9.73,42.72,,
PAB01,1,1987,9,15,020b,fl,a,3,23.43,1.41,27.25,60.58,,
PAB01,1,1987,9,15,020b,fl,a,2,6.69,4.87,4.48,38.78,,
PAB01,1,1987,9,15,020b,fl,a,1,19.74,1.20,21.90,69.23,,
PAB01,1,1987,9,15,020b,fl,b,1,12.65,0.34,20.11,98.74,,
PAB01,1,1987,9,15,020b,fl,b,2,20.60,7.21,24.81,68.00,,
PAB01,1,1987,9,15,020b,fl,b,3,13.90,7.07,14.05,55.57,,
PAB01,1,1987,9,15,020b,fl,b,4,13.40,10.09,5.39,50.86,,
PAB01,1,1987,9,15,020b,fl,b,5,19.47,3.29,20.95,40.67,,
PAB01,1,1987,9,15,020b,fl,c,5,17.10,0.56,19.85,78.34,,
PAB01,1,1987,9,15,020b,fl,c,4,13.61,0.39,19.18,53.88,,
PAB01,1,1987,9,15,020b,fl,c,3,3.24,3.74,7.67,22.16,,
PAB01,1,1987,9,15,020b,fl,c,2,10.59,8.17,5.85,44.39,,
PAB01,1,1987,9,15,020b,fl,c,1,16.69,2.08,9.53,49.15,,
PAB01,1,1987,9,15,020b,fl,d,1,4.29,58.49,3.80,55.06,,
PAB01,1,1987,9,15,020b,fl,d,2,15.20,3.29,13.46,50.88,,
PAB01,1,1987,9,15,020b,fl,d,3,7.06,15.99,2.94,44.80,,
PAB01,1,1987,9,15,020b,fl,d,4,15.25,0.00,11.98,32.05,,
PAB01,1,1987,9,15,020b,fl,d,5,15.99,10.20,16.75,61.92,,
PAB01,1,1987,9,18,020b,tu,a,5,13.44,6.51,14.57,92.15,,
PAB01,1,1987,9,18,020b,tu,a,4,8.17,8.74,39.27,82.86,,
PAB01,1,1987,9,18,020b,tu,a,3,1.70,5.45,22.67,122.23,,
PAB01,1,1987,9,18,020b,tu,a,2,12.93,3.51,33.27,73.18,,
PAB01,1,1987,9,18,020b,tu,a,1,6.41,1.88,33.92,70.60,,
PAB01,1,1987,9,18,020b,tu,b,1,35.33,24.00,23.57,90.08,,
PAB01,1,1987,9,18,020b,tu,b,2,12.73,2.91,16.96,111.27,,
PAB01,1,1987,9,18,020b,tu,b,3,3.41,71.30,1.80,183.10,,
PAB01,1,1987,9,18,020b,tu,b,4,29.40,2.21,11.79,82.36,,
PAB01,1,1987,9,18,020b,tu,b,5,10.63,4.48,8.44,80.99,,
PAB01,1,1987,9,18,020b,tu,c,5,6.07,8.12,2.40,73.43,,
PAB01,1,1987,9,18,020b,tu,c,4,4.81,11.49,6.60,45.98,,
PAB01,1,1987,9,18,020b,tu,c,3,22.00,9.33,12.70,55.25,,
PAB01,1,1987,9,18,020b,tu,c,2,19.28,0.41,21.43,64.23,,
PAB01,1,1987,9,18,020b,tu,c,1,19.01,0.67,19.36,85.71,,
PAB01,1,1987,9,18,020b,tu,d,2,14.23,27.14,8.65,46.84,,
PAB01,1,1987,9,18,020b,tu,d,3,15.16,6.18,29.63,68.36,,
PAB01,1,1987,9,18,020b,tu,d,4,9.21,5.04,18.34,62.07,,
PAB01,1,1987,9,18,020b,tu,d,5,6.26,1.58,13.58,67.61,,
PAB01,1,1987,9,18,020b,tu,d,1,33.54,16.41,24.43,50.44,,
PAB01,1,1988,9,10,001d,fl,a,2,29.40,0.00,6.56,,,
PAB01,1,1988,9,10,001d,fl,a,1,21.93,0.00,9.51,,,
PAB01,1,1988,9,10,001d,fl,a,3,11.14,22.65,5.82,,,
PAB01,1,1988,9,10,001d,fl,a,5,12.02,5.75,7.36,,,
PAB01,1,1988,9,10,001d,fl,a,4,8.81,0.00,4.11,,,
PAB01,1,1988,9,10,001d,fl,b,4,19.06,1.32,8.43,,,
PAB01,1,1988,9,10,001d,fl,b,5,11.44,8.70,7.59,,,
PAB01,1,1988,9,10,001d,fl,b,2,21.45,0.07,10.69,,,
PAB01,1,1988,9,10,001d,fl,b,3,23.78,3.90,12.83,,,
PAB01,1,1988,9,10,001d,fl,b,1,19.35,3.58,10.72,,,
PAB01,1,1988,9,10,001d,fl,c,1,8.35,0.47,5.10,,,
PAB01,1,1988,9,10,001d,fl,c,2,14.11,0.17,4.32,,,
PAB01,1,1988,9,10,001d,fl,c,3,13.90,0.19,6.45,,,
PAB01,1,1988,9,10,001d,fl,c,4,21.52,0.00,11.44,,,
PAB01,1,1988,9,10,001d,fl,c,5,11.66,2.52,5.74,,,
PAB01,1,1988,9,10,001d,fl,d,1,11.41,5.31,12.20,,,
PAB01,1,1988,9,10,001d,fl,d,5,11.65,3.28,6.38,,,
PAB01,1,1988,9,10,001d,fl,d,4,16.04,2.20,8.18,,,
PAB01,1,1988,9,10,001d,fl,d,3,13.71,7.87,10.81,,,
PAB01,1,1988,9,10,001d,fl,d,2,17.70,32.83,12.63,,,
PAB01,1,1988,9,10,001d,tu,a,4,22.41,4.62,17.76,,,
PAB01,1,1988,9,10,001d,tu,a,3,26.21,0.51,15.78,,,
PAB01,1,1988,9,10,001d,tu,a,2,26.10,1.64,17.33,,,
PAB01,1,1988,9,10,001d,tu,a,1,15.99,1.07,11.44,,,
PAB01,1,1988,9,10,001d,tu,a,5,26.46,0.86,15.41,,,
PAB01,1,1988,9,10,001d,tu,b,2,41.14,0.38,21.07,,,
PAB01,1,1988,9,10,001d,tu,b,1,14.21,0.35,14.40,,,
PAB01,1,1988,9,10,001d,tu,b,4,9.87,2.06,7.56,,,
PAB01,1,1988,9,10,001d,tu,b,3,20.36,1.11,11.97,,,
PAB01,1,1988,9,10,001d,tu,b,5,11.72,1.41,10.44,,,
PAB01,1,1988,9,10,001d,tu,c,2,18.35,1.11,16.14,,,
PAB01,1,1988,9,10,001d,tu,c,5,20.88,1.74,12.58,,,
PAB01,1,1988,9,10,001d,tu,c,4,18.01,1.29,16.49,,,
PAB01,1,1988,9,10,001d,tu,c,3,25.64,0.02,18.79,,,
PAB01,1,1988,9,10,001d,tu,c,1,26.97,5.99,13.34,,,
PAB01,1,1988,9,10,001d,tu,d,4,41.02,3.69,17.22,,,
PAB01,1,1988,9,10,001d,tu,d,3,28.63,1.20,16.57,,,
PAB01,1,1988,9,10,001d,tu,d,1,30.00,0.54,20.02,,,
PAB01,1,1988,9,10,001d,tu,d,2,28.23,3.70,18.57,,,
PAB01,1,1988,9,10,001d,tu,d,5,12.86,2.78,11.61,,,
PAB01,1,1988,9,20,004b,fl,a,1,10.59,12.21,12.14,18.74,,
PAB01,1,1988,9,20,004b,fl,a,2,9.68,3.28,11.01,16.23,,
PAB01,1,1988,9,20,004b,fl,a,3,12.52,4.61,12.55,15.87,,
PAB01,1,1988,9,20,004b,fl,a,4,9.37,3.00,9.79,12.88,,
PAB01,1,1988,9,20,004b,fl,a,5,7.30,4.08,11.85,22.43,,
PAB01,1,1988,9,20,004b,fl,b,4,8.66,7.03,29.76,,,missing
PAB01,1,1988,9,20,004b,fl,b,3,7.92,4.78,9.10,10.75,,
PAB01,1,1988,9,20,004b,fl,b,2,7.71,21.67,25.99,15.49,,
PAB01,1,1988,9,20,004b,fl,b,1,12.33,30.42,13.85,15.21,,
PAB01,1,1988,9,20,004b,fl,b,5,9.37,1.63,15.97,12.99,,
PAB01,1,1988,9,20,004b,fl,c,2,9.33,5.06,10.95,24.25,,
PAB01,1,1988,9,20,004b,fl,c,1,5.83,63.67,12.04,27.52,,
PAB01,1,1988,9,20,004b,fl,c,3,6.43,17.47,10.30,18.00,,
PAB01,1,1988,9,20,004b,fl,c,4,12.49,6.56,16.46,38.13,,
PAB01,1,1988,9,20,004b,fl,c,5,12.13,0.46,19.99,20.47,,
PAB01,1,1988,9,20,004b,fl,d,5,11.70,3.39,24.28,13.44,,
PAB01,1,1988,9,20,004b,fl,d,4,7.23,6.36,11.48,15.69,,
PAB01,1,1988,9,20,004b,fl,d,3,13.68,4.03,22.00,13.86,,
PAB01,1,1988,9,20,004b,fl,d,2,10.31,3.71,11.12,13.43,,
PAB01,1,1988,9,20,004b,fl,d,1,4.82,6.00,10.49,20.72,,
PAB01,1,1988,9,20,004b,tu,a,1,5.10,2.54,6.84,9.95,,
PAB01,1,1988,9,20,004b,tu,a,5,6.87,7.67,9.35,30.99,,
PAB01,1,1988,9,20,004b,tu,a,4,9.17,1.21,15.79,25.50,,
PAB01,1,1988,9,20,004b,tu,a,3,12.36,0.06,12.95,38.66,,
PAB01,1,1988,9,20,004b,tu,a,2,12.79,0.14,16.25,30.19,,
PAB01,1,1988,9,20,004b,tu,b,5,6.48,12.19,13.71,18.78,,
PAB01,1,1988,9,20,004b,tu,b,4,7.88,2.94,13.19,24.40,,
PAB01,1,1988,9,20,004b,tu,b,3,7.69,16.44,10.33,33.59,,
PAB01,1,1988,9,20,004b,tu,b,2,12.78,14.26,16.43,28.49,,
PAB01,1,1988,9,20,004b,tu,b,1,6.23,9.82,27.43,32.29,,
PAB01,1,1988,9,20,004b,tu,c,2,9.08,4.11,13.76,23.28,,
PAB01,1,1988,9,20,004b,tu,c,1,2.04,3.23,17.01,36.16,,
PAB01,1,1988,9,20,004b,tu,c,3,11.42,3.81,15.87,30.00,,
PAB01,1,1988,9,20,004b,tu,c,4,11.30,4.78,11.50,28.29,,
PAB01,1,1988,9,20,004b,tu,c,5,7.98,10.30,14.89,34.34,,
PAB01,1,1988,9,20,004b,tu,d,1,9.29,48.93,19.03,46.78,,
PAB01,1,1988,9,20,004b,tu,d,2,19.53,11.97,25.80,20.71,,
PAB01,1,1988,9,20,004b,tu,d,4,6.89,19.34,8.15,26.56,,
PAB01,1,1988,9,20,004b,tu,d,3,12.29,3.41,16.21,39.67,,
PAB01,1,1988,9,20,004b,tu,d,5,13.98,26.52,18.07,29.54,,
PAB01,1,1988,9,13,020b,fl,a,4,11.38,3.80,14.35,37.22,,
PAB01,1,1988,9,13,020b,fl,a,5,11.07,0.02,13.37,41.24,,
PAB01,1,1988,9,13,020b,fl,a,1,16.94,2.00,18.01,41.31,,
PAB01,1,1988,9,13,020b,fl,a,2,6.95,17.05,11.00,68.61,,
PAB01,1,1988,9,13,020b,fl,a,3,39.21,0.78,49.00,49.71,,
PAB01,1,1988,9,13,020b,fl,b,4,18.75,1.02,26.32,39.95,,
PAB01,1,1988,9,13,020b,fl,b,5,16.28,0.00,22.77,31.58,,
PAB01,1,1988,9,13,020b,fl,b,3,3.38,4.24,4.61,19.00,,
PAB01,1,1988,9,13,020b,fl,b,2,11.22,0.66,23.91,37.58,,
PAB01,1,1988,9,13,020b,fl,b,1,9.63,7.62,23.17,41.73,,
PAB01,1,1988,9,13,020b,fl,c,2,17.21,6.46,18.59,28.84,,
PAB01,1,1988,9,13,020b,fl,c,3,4.70,3.29,8.20,9.20,,
PAB01,1,1988,9,13,020b,fl,c,4,8.26,1.73,16.51,41.32,,
PAB01,1,1988,9,13,020b,fl,c,5,17.68,5.10,15.98,39.26,,
PAB01,1,1988,9,13,020b,fl,c,1,20.58,0.53,16.06,17.74,,
PAB01,1,1988,9,13,020b,fl,d,1,8.40,1.01,7.46,25.58,,
PAB01,1,1988,9,13,020b,fl,d,2,5.57,4.49,10.46,25.64,,
PAB01,1,1988,9,13,020b,fl,d,3,5.82,19.09,7.62,44.61,,
PAB01,1,1988,9,13,020b,fl,d,4,14.53,2.26,10.80,36.68,,
PAB01,1,1988,9,13,020b,fl,d,5,15.61,4.40,14.67,27.38,,
PAB01,1,1988,9,13,020b,tu,a,5,3.30,23.57,6.19,18.06,,
PAB01,1,1988,9,13,020b,tu,a,4,25.80,8.00,20.31,18.15,,
PAB01,1,1988,9,13,020b,tu,a,3,11.64,1.58,14.89,26.01,,
PAB01,1,1988,9,13,020b,tu,a,2,17.27,5.41,19.04,33.42,,
PAB01,1,1988,9,13,020b,tu,a,1,14.47,14.19,23.37,52.98,,
PAB01,1,1988,9,13,020b,tu,b,5,8.77,11.22,13.23,32.74,,
PAB01,1,1988,9,13,020b,tu,b,4,11.97,30.16,9.09,24.82,,
PAB01,1,1988,9,13,020b,tu,b,3,34.12,4.96,36.70,33.16,,
PAB01,1,1988,9,13,020b,tu,b,2,15.33,32.54,28.22,54.18,,
PAB01,1,1988,9,13,020b,tu,b,1,18.80,2.22,31.41,47.72,,
PAB01,1,1988,9,13,020b,tu,c,5,4.95,59.24,9.65,24.98,,
PAB01,1,1988,9,13,020b,tu,c,4,6.49,5.20,9.92,27.17,,
PAB01,1,1988,9,13,020b,tu,c,3,8.13,18.95,5.76,48.78,,
PAB01,1,1988,9,13,020b,tu,c,2,16.33,9.19,15.60,28.78,,
PAB01,1,1988,9,13,020b,tu,c,1,18.23,0.79,20.89,39.15,,
PAB01,1,1988,9,13,020b,tu,d,5,11.65,0.28,12.48,35.60,,
PAB01,1,1988,9,13,020b,tu,d,4,9.34,2.05,17.13,56.39,,
PAB01,1,1988,9,13,020b,tu,d,3,18.09,19.91,32.72,56.45,,
PAB01,1,1988,9,13,020b,tu,d,2,18.33,2.60,19.76,68.67,,
PAB01,1,1988,9,13,020b,tu,d,1,11.75,16.51,8.57,23.04,,
PAB01,1,1989,8,31,001d,fl,a,5,7.47,0.72,2.64,,,
PAB01,1,1989,8,31,001d,fl,a,4,8.14,0.14,4.97,,,
PAB01,1,1989,8,31,001d,fl,a,3,8.81,0.43,6.27,,,
PAB01,1,1989,8,31,001d,fl,a,2,16.46,0.50,6.07,,,
PAB01,1,1989,8,31,001d,fl,a,1,17.74,0.00,7.80,,,no forbs
PAB01,1,1989,8,31,001d,fl,b,1,18.45,1.41,10.17,,,
PAB01,1,1989,8,31,001d,fl,b,2,13.89,0.09,7.93,,,
PAB01,1,1989,8,31,001d,fl,b,3,8.07,2.26,4.32,,,
PAB01,1,1989,8,31,001d,fl,b,5,14.32,1.25,5.13,,,
PAB01,1,1989,8,31,001d,fl,b,4,9.79,1.37,5.11,,,
PAB01,1,1989,8,31,001d,fl,c,2,12.55,0.11,4.74,,,
PAB01,1,1989,8,31,001d,fl,c,5,14.22,1.08,8.24,,,
PAB01,1,1989,8,31,001d,fl,c,4,12.68,0.63,7.72,,,
PAB01,1,1989,8,31,001d,fl,c,3,9.56,0.00,5.07,,,no forbs
PAB01,1,1989,8,31,001d,fl,c,1,8.98,0.43,7.03,,,
PAB01,1,1989,8,31,001d,fl,d,1,14.76,2.23,6.88,,,
PAB01,1,1989,8,31,001d,fl,d,5,8.19,5.78,6.55,,,
PAB01,1,1989,8,31,001d,fl,d,2,10.46,6.72,7.38,,,
PAB01,1,1989,8,31,001d,fl,d,3,10.32,17.98,3.08,,,
PAB01,1,1989,8,31,001d,fl,d,4,9.60,3.17,2.29,,,
PAB01,1,1989,8,23,004b,fl,a,5,5.01,4.56,2.70,32.80,,
PAB01,1,1989,8,23,004b,fl,a,4,6.64,7.63,3.27,67.05,,
PAB01,1,1989,8,23,004b,fl,a,3,7.02,2.12,6.06,40.88,,
PAB01,1,1989,8,23,004b,fl,a,2,4.12,5.67,1.50,51.36,,
PAB01,1,1989,8,23,004b,fl,a,1,8.60,4.35,5.20,61.42,,
PAB01,1,1989,8,23,004b,fl,b,2,8.33,2.81,5.00,67.23,,
PAB01,1,1989,8,23,004b,fl,b,5,5.60,5.10,2.94,49.48,,
PAB01,1,1989,8,23,004b,fl,b,4,2.61,0.33,5.21,43.69,,
PAB01,1,1989,8,23,004b,fl,b,3,8.06,2.38,5.54,52.02,,
PAB01,1,1989,8,23,004b,fl,b,1,6.24,2.54,6.56,51.89,,
PAB01,1,1989,8,23,004b,fl,c,5,8.08,4.33,2.62,35.37,,
PAB01,1,1989,8,23,004b,fl,c,4,0.96,5.40,10.20,63.62,,
PAB01,1,1989,8,23,004b,fl,c,3,5.17,2.69,3.41,35.74,,
PAB01,1,1989,8,23,004b,fl,c,2,1.48,0.00,6.85,39.11,,no forbs
PAB01,1,1989,8,23,004b,fl,c,1,11.39,5.87,3.65,57.80,,
PAB01,1,1989,8,23,004b,fl,d,4,4.69,5.72,1.96,34.83,,
PAB01,1,1989,8,23,004b,fl,d,3,6.00,3.40,2.05,30.82,,
PAB01,1,1989,8,23,004b,fl,d,2,8.75,0.64,3.89,34.43,,
PAB01,1,1989,8,23,004b,fl,d,1,13.55,1.54,4.09,51.81,,
PAB01,1,1989,8,23,004b,fl,d,5,12.01,2.40,5.41,40.10,,
PAB01,1,1989,8,23,004b,tu,a,1,17.80,0.48,4.06,76.12,,
PAB01,1,1989,8,23,004b,tu,a,3,7.21,0.95,6.24,53.36,,
PAB01,1,1989,8,23,004b,tu,a,4,17.86,0.00,3.80,63.83,,no forbs
PAB01,1,1989,8,23,004b,tu,a,5,17.22,10.41,2.79,70.19,,
PAB01,1,1989,8,23,004b,tu,a,2,18.17,2.68,9.60,56.37,,
PAB01,1,1989,8,23,004b,tu,b,3,4.46,3.91,7.33,75.55,,
PAB01,1,1989,8,23,004b,tu,b,1,10.26,1.37,9.17,52.12,,
PAB01,1,1989,8,23,004b,tu,b,2,2.54,7.75,3.69,68.39,,
PAB01,1,1989,8,23,004b,tu,b,4,4.20,1.43,3.35,46.16,,
PAB01,1,1989,8,23,004b,tu,b,5,9.78,6.50,9.50,115.88,,
PAB01,1,1989,8,23,004b,tu,c,1,10.82,1.60,8.15,59.03,,
PAB01,1,1989,8,23,004b,tu,c,2,2.80,15.10,1.42,36.30,,
PAB01,1,1989,8,23,004b,tu,c,3,2.90,2.16,3.80,66.83,,
PAB01,1,1989,8,23,004b,tu,c,4,6.51,5.73,2.57,83.60,,
PAB01,1,1989,8,23,004b,tu,c,5,6.07,25.93,1.34,57.37,,
PAB01,1,1989,8,23,004b,tu,d,1,4.03,4.67,5.11,67.84,,
PAB01,1,1989,8,23,004b,tu,d,5,9.88,23.92,2.92,66.68,,
PAB01,1,1989,8,23,004b,tu,d,4,1.41,1.22,1.27,42.24,,
PAB01,1,1989,8,23,004b,tu,d,3,6.35,2.16,2.97,58.11,,
PAB01,1,1989,8,23,004b,tu,d,2,4.94,17.98,7.77,47.06,,
PAB01,1,1989,9,6,001d,tu,a,5,18.96,2.05,8.78,,,
PAB01,1,1989,9,6,001d,tu,a,4,9.59,2.05,8.76,,,
PAB01,1,1989,9,6,001d,tu,a,3,26.41,0.00,11.02,,,no forbs
PAB01,1,1989,9,6,001d,tu,a,2,17.34,6.56,11.00,,,
PAB01,1,1989,9,6,001d,tu,a,1,17.68,1.96,10.54,,,
PAB01,1,1989,9,6,001d,tu,b,5,19.68,0.24,11.96,,,
PAB01,1,1989,9,6,001d,tu,b,4,12.89,0.52,8.98,,,
PAB01,1,1989,9,6,001d,tu,b,3,22.72,0.61,18.22,,,
PAB01,1,1989,9,6,001d,tu,b,2,28.02,0.69,12.28,,,
PAB01,1,1989,9,6,001d,tu,b,1,16.63,0.49,8.12,,,
PAB01,1,1989,9,6,001d,tu,c,5,14.11,0.37,7.25,,,
PAB01,1,1989,9,6,001d,tu,c,4,10.64,0.34,13.68,,,
PAB01,1,1989,9,6,001d,tu,c,2,15.49,0.16,16.58,,,
PAB01,1,1989,9,6,001d,tu,c,3,11.03,1.64,14.53,,,
PAB01,1,1989,9,6,001d,tu,c,1,11.77,0.52,15.36,,,
PAB01,1,1989,9,6,001d,tu,d,5,14.71,0.00,17.18,,,no forbs
PAB01,1,1989,9,6,001d,tu,d,4,5.79,0.61,23.58,,,
PAB01,1,1989,9,6,001d,tu,d,3,5.16,0.18,20.98,,,
